id,location,rh,t2m,moveIn,moveOut,travel,420100_moveIn,confirmed,date
320300,徐州市,74.93154583333333,273.8092083333334,2.7699732000000004,1.694682,6.0987,1.159710696,0.0,20200117
320400,常州市,79.95349166666666,276.92962500000004,1.6910207999999998,3.0640356,6.0760000000000005,0.0,0.0,20200117
320500,苏州市,77.67043333333334,277.8260833333334,3.9828348,10.2643524,5.9167,1.481852556,0.0,20200117
320600,南通市,72.1213875,277.38449999999995,1.9470779999999999,2.2768127999999996,6.0038,1.030853952,0.0,20200117
320700,连云港市,73.95899999999997,274.51337500000005,1.4263451999999999,0.8281764000000001,5.91,0.0,0.0,20200117
320800,淮安市,75.26483333333333,275.09725000000003,1.4906916000000001,0.9063252,6.2816,0.0,0.0,20200117
320900,盐城市,70.56218333333334,276.027125,1.9627272,1.1655576,5.8452,0.0,0.0,20200117
321000,扬州市,75.68999166666667,276.07870833333334,1.3660164,1.23444,6.1547,0.0,0.0,20200117
321100,镇江市,79.06658333333334,276.71825,1.1104776,1.5327468,5.7561,0.0,0.0,20200117
321200,泰州市,72.70346666666667,276.564,1.5133716,1.2762360000000001,6.2352,0.7087120920000001,0.0,20200117
321300,宿迁市,74.58863333333333,274.34295833333323,1.6254108,0.96147,6.1677,0.0,0.0,20200117
330100,杭州市,81.01995416666666,276.84429166666666,4.403548799999999,8.7368544,5.7533,1.8039944159999999,0.0,20200117
330200,宁波市,81.52275833333334,279.00154166666664,1.6052256,6.170256,5.3566,0.0,0.0,20200117
330300,温州市,75.825575,279.80829166666666,1.837566,5.233636799999999,3.9268,1.4174241840000001,0.0,20200117
330400,嘉兴市,82.27977499999999,278.39875,1.5493356000000003,4.0299768,4.7765,0.0,0.0,20200117
330500,湖州市,84.48431666666666,277.0202083333333,1.0160639999999999,2.0388995999999997,4.8746,0.0,0.0,20200117
330600,绍兴市,84.90401250000002,277.9517916666667,1.4193143999999998,3.166128,4.8878,0.7087120920000001,0.0,20200117
330700,金华市,80.86120833333331,278.4148333333333,1.496394,5.7820392,4.1992,0.0,0.0,20200117
330800,衢州市,81.43206249999999,278.5156666666666,1.2345048,0.603774,6.0807,0.0,0.0,20200117
330900,舟山市,72.03757083333333,280.622375,0.30387959999999997,0.6203628000000001,5.2665,0.0,0.0,20200117
331000,台州市,77.8279875,278.67625,1.2675204,3.2481324000000003,4.8987,1.030853952,0.0,20200117
331100,丽水市,83.45776666666666,278.07183333333336,0.652536,0.6670188,4.9198,0.0,0.0,20200117
340100,合肥市,79.29744166666667,275.8435416666667,3.475224,3.8919851999999997,5.8455,3.028133484,0.0,20200117
340200,芜湖市,82.00595833333334,276.3277083333333,1.2214152,0.9675288000000001,5.784,0.0,0.0,20200117
340300,蚌埠市,78.29426666666667,274.85858333333334,1.5887016,0.7723836,6.0789,0.0,0.0,20200117
340400,淮南市,78.54674166666666,275.227625,1.265058,0.6666624,5.6002,0.0,0.0,20200117
340500,马鞍山市,80.11619166666667,276.2065833333333,0.8933004000000001,0.765774,5.7003,0.0,0.0,20200117
340600,淮北市,76.57341666666667,274.5104166666667,0.9079451999999999,0.57348,5.9084,0.0,0.0,20200117
340700,铜陵市,80.94522500000002,276.35870833333337,0.7762392,0.301482,6.3408,0.64428372,0.0,20200117
340800,安庆市,82.45802083333334,275.60720833333335,2.3460516,0.6801732,6.8309,3.801273948,0.0,20200117
341000,黄山市,83.19964583333334,275.53074999999995,0.5904576,0.2849256,6.3824,0.0,0.0,20200117
341100,滁州市,78.234175,275.5272083333333,2.0080223999999998,1.0572443999999999,5.803999999999999,0.0,0.0,20200117
341200,阜阳市,75.24602916666667,274.63283333333334,3.9905136,1.3098348,6.9086,2.25499302,0.0,20200117
341300,宿州市,76.11020000000002,274.36904166666665,2.7262656,1.2383928,6.1453,0.7087120920000001,0.0,20200117
341500,六安市,80.10255416666666,274.43962500000004,1.9789919999999999,0.8720459999999999,6.1614,1.352995812,0.0,20200117
341600,亳州市,75.99206249999997,274.7510833333334,2.64222,0.8972532,6.9771,0.7731404639999999,0.0,20200117
341700,池州市,81.05546666666667,276.29662500000006,0.710856,0.33569640000000006,6.136,0.0,0.0,20200117
341800,宣城市,84.51316666666666,275.9382499999999,0.985284,0.6240564000000001,6.117000000000001,0.0,0.0,20200117
350100,福州市,81.06547083333334,282.67866666666674,1.919052,3.114936,4.8567,1.481852556,0.0,20200117
