id,t2m_mean,t2m_max,t2m_min,t2m_mean_before,t2m_max_before,t2m_min_before,t2m_mean_after,t2m_max_after,t2m_min_after
431000,283.61394412878786,292.84475000000003,275.9622916666666,281.5152708333333,286.748375,277.4560833333333,284.08031597222225,292.84475000000003,275.9622916666666
431100,283.3051467803031,292.6864583333333,275.8874166666667,280.9459375,285.5579583333334,276.599,283.8294155092593,292.6864583333333,275.8874166666667
431200,281.52191950757583,291.11720833333334,275.66262499999993,278.7870572916667,280.8960416666667,275.80729166666663,282.1296666666667,291.11720833333334,275.66262499999993
431300,281.35014393939394,291.8652916666667,274.7115833333333,278.54229166666664,280.6814583333333,275.54991666666666,281.97411111111114,291.8652916666667,274.7115833333333
433100,280.49474810606057,288.1073333333333,275.48025,278.581453125,280.5890416666666,275.5814166666667,280.9199247685185,288.1073333333333,275.48025
440100,289.5706022727272,295.873,282.77012500000006,290.25435416666664,295.025,285.65095833333334,289.41865740740747,295.873,282.77012500000006
440200,285.46643560606054,293.40433333333334,277.7504166666667,284.827421875,290.436125,280.08491666666674,285.6084386574073,293.40433333333334,277.7504166666667
440300,290.43070643939404,295.5440833333333,283.48145833333336,291.6510416666667,295.08883333333335,287.1181250000001,290.1595208333334,295.5440833333333,283.48145833333336
440400,290.31131249999993,295.4290833333333,283.2121666666667,291.45326041666664,294.5990416666666,286.99625,290.0575462962963,295.4290833333333,283.2121666666667
440500,289.587678030303,296.1695416666667,283.194625,290.771515625,294.859125,287.7207916666667,289.32460300925925,296.1695416666667,283.194625
440600,289.7493295454546,296.28358333333335,283.0772083333333,290.13215625000004,294.4983333333334,285.613125,289.6642569444445,296.28358333333335,283.0772083333333
440700,289.99877367424244,295.814125,282.66129166666667,290.939484375,294.5664583333333,286.20212499999997,289.7897268518519,295.814125,282.66129166666667
440800,291.93816193181823,296.77500000000003,284.46225,292.80662500000005,295.8629583333333,289.98025,291.74517013888885,296.77500000000003,284.46225
440900,289.97274905303027,295.52237500000007,282.168125,290.57428645833335,293.9092916666667,286.77179166666673,289.83907407407406,295.52237500000007,282.168125
441200,287.8380359848484,294.7665416666666,280.3935416666667,287.84363020833337,293.0351666666667,283.65495833333335,287.83679282407394,294.7665416666666,280.3935416666667
441300,289.23296969696963,295.66783333333336,281.96175000000005,290.39115625,294.7249583333333,285.6560416666667,288.97559490740736,295.66783333333336,281.96175000000005
441400,287.86057670454545,295.01741666666675,280.27912499999996,288.87068229166664,294.099625,284.17520833333333,287.6361087962963,295.01741666666675,280.27912499999996
441500,289.221831439394,295.46070833333334,282.6152916666667,290.53476562500003,294.4156666666667,287.2238333333333,288.9300682870371,295.46070833333334,282.6152916666667
441600,287.43771685606066,294.72925000000004,279.91408333333334,288.00539062499996,293.60295833333333,283.27704166666666,287.3115671296297,294.72925000000004,279.91408333333334
441700,289.49425284090904,295.16787500000004,281.84345833333333,290.3582708333333,293.53862499999997,286.12575,289.3022488425925,295.16787500000004,281.84345833333333
441800,286.16490435606056,294.13450000000006,278.0373333333333,285.5630364583333,291.22495833333335,280.86091666666664,286.29865277777776,294.13450000000006,278.0373333333333
441900,290.54277651515144,296.2488333333334,283.5055416666667,291.69996354166665,295.7844166666666,286.6115,290.2856238425925,296.2488333333334,283.5055416666667
442000,290.6591837121212,296.66529166666675,283.5068333333333,291.647046875,295.6172916666667,286.54137499999996,290.4396585648148,296.66529166666675,283.5068333333333
445100,288.5571780303031,295.1498333333334,281.56587499999995,289.8827864583333,294.301125,286.061,288.26259837962965,295.1498333333334,281.56587499999995
445200,288.57045549242423,295.33408333333335,281.60241666666667,289.7766875,294.19104166666665,286.17875,288.3024039351852,295.33408333333335,281.60241666666667
445300,288.93461553030306,295.269,281.51525,289.2652604166667,293.4590416666667,285.1440833333333,288.8611388888889,295.269,281.51525
450100,288.2774251893941,295.41325,281.75208333333325,286.755546875,293.5614166666666,281.75208333333325,288.6156203703703,295.41325,282.444875
450200,285.24985511363644,293.6846666666667,277.949,283.1338333333333,289.80516666666665,277.949,285.72008217592594,293.6846666666667,278.81766666666664
450300,284.10361553030293,292.34875,276.86141666666657,282.355109375,288.3295,277.3591666666666,284.49217245370363,292.34875,276.86141666666657
450400,287.8910833333333,295.06441666666666,280.7030416666667,287.469625,293.2953333333333,282.28816666666665,287.98474074074073,295.06441666666666,280.7030416666667
450500,290.91126988636364,296.31775,284.17979166666663,290.657296875,295.31779166666666,284.50145833333323,290.96770833333335,296.31775,284.17979166666663
450600,288.7276647727272,294.83112500000004,282.8180833333333,287.874921875,293.2373333333333,282.8180833333333,288.9171631944444,294.83112500000004,283.09425
450700,289.63149431818186,295.9230416666667,282.8183333333333,288.58284895833333,294.72374999999994,282.8183333333333,289.8645266203705,295.9230416666667,283.33370833333333
450800,288.2434583333333,295.6166666666667,281.6735833333334,287.2862083333333,293.8489583333333,281.9358333333334,288.45618055555553,295.6166666666667,281.6735833333334
450900,289.24289015151516,295.5112500000001,282.2308333333334,288.9255572916667,294.1929166666667,283.9459166666666,289.3134085648147,295.5112500000001,282.2308333333334
451000,286.4301751893939,293.291,279.73583333333335,285.5809427083333,292.1517083333333,279.73583333333335,286.6188935185185,293.291,280.74329166666666
451100,285.6399696969697,293.35975,277.86825,284.698140625,290.4634583333334,279.176375,285.8492650462963,293.35975,277.86825
451200,285.54086742424244,293.4381666666667,278.4185416666666,283.8721458333333,290.4637083333334,278.4185416666666,285.9116944444445,293.4381666666667,279.40391666666665
451300,287.3808380681818,294.9951666666667,280.305875,285.85911458333334,292.36920833333335,280.305875,287.71899884259255,294.9951666666667,280.71754166666665
451400,288.6417357954545,295.21958333333333,282.8605833333333,287.54359895833335,294.0638333333333,282.8605833333333,288.8857662037037,295.21958333333333,283.2195833333333
460100,293.6970170454545,297.3464166666667,288.30933333333326,295.13089583333334,296.20150000000007,294.1914583333333,293.3783773148148,297.3464166666667,288.30933333333326
460200,294.0079962121212,297.54875,288.85229166666664,294.9877604166667,295.6250416666666,293.9266666666667,293.79027083333335,297.54875,288.85229166666664
460400,294.13987405303027,298.993625,287.8969166666667,295.5704427083333,296.41599999999994,294.75295833333325,293.8219699074073,298.993625,287.8969166666667
469001,291.67690719696975,296.20262500000007,284.7814166666667,292.9585208333333,293.6385,291.3681666666667,291.39210416666674,296.20262500000007,284.7814166666667
469002,293.5286354166666,298.0050833333333,287.1063333333333,294.8364895833333,296.0284166666666,293.5816666666667,293.2380011574074,298.0050833333333,287.1063333333333
469005,293.8945634469696,297.25124999999997,288.2649166666667,295.1695052083333,296.093125,294.3098333333333,293.61124305555546,297.25124999999997,288.2649166666667
469006,292.6301079545455,297.33954166666666,286.7847083333333,293.78431770833333,294.70295833333336,292.6249166666666,292.3736168981482,297.33954166666666,286.7847083333333
469007,294.81322916666664,299.2072083333333,288.62945833333333,295.84979166666665,296.6384583333333,295.36524999999995,294.58288194444447,299.2072083333333,288.62945833333333
469021,294.0695151515152,298.29449999999997,287.60029166666664,295.585890625,296.97554166666663,294.1768333333333,293.7325428240741,298.29449999999997,287.60029166666664
469022,293.6762225378788,298.3414166666667,286.68216666666666,295.11442708333334,296.34195833333325,293.569375,293.35662152777775,298.3414166666667,286.68216666666666
469023,293.81381723484856,298.2538333333333,287.1326666666667,295.42491666666666,296.6683749999999,294.35049999999995,293.4557951388889,298.2538333333333,287.1326666666667
469024,293.626168560606,297.47608333333335,287.6862500000001,295.11509895833336,296.117,293.94195833333333,293.29529513888883,297.47608333333335,287.6862500000001
469025,293.4988361742425,298.5123333333334,286.450875,294.85836979166663,295.5328333333334,293.9305833333333,293.1967175925925,298.5123333333334,286.450875
469026,294.56841382575755,299.4285833333334,288.4979166666667,295.7476302083333,296.3637916666667,294.914875,294.3063657407407,299.4285833333334,288.4979166666667
469027,293.3943589015152,297.3198333333333,287.6460416666667,294.43738541666664,294.95258333333334,293.33245833333325,293.1625752314815,297.3198333333333,287.6460416666667
469028,291.8752575757576,296.5420833333333,285.7185416666667,293.02532291666665,293.79049999999995,291.36499999999995,291.6196875,296.5420833333333,285.7185416666667
469029,291.84240151515155,296.36508333333325,285.4789166666667,292.9842083333333,293.8207499999999,291.35395833333337,291.5886666666667,296.36508333333325,285.4789166666667
469030,291.9661410984848,296.85895833333336,285.2947083333333,293.24288541666664,294.3197083333334,291.6540416666666,291.6824201388888,296.85895833333336,285.2947083333333
500000,281.1554185606061,285.8365416666666,276.0545,279.87942187500005,281.89608333333337,278.22445833333336,281.43897337962966,285.8365416666666,276.0545
510100,279.3876950757577,286.3737500000001,274.9998333333333,277.99809375,279.66975,276.7871666666667,279.6964953703704,286.3737500000001,274.9998333333333
510300,283.86038920454536,289.61791666666664,279.474375,282.6902604166667,284.59916666666663,280.98516666666666,284.12041782407397,289.61791666666664,279.474375
510400,282.48517329545456,288.0327916666666,274.6171666666667,281.94066666666663,284.3800833333334,274.6171666666667,282.6061747685185,288.0327916666666,275.7219166666667
510500,282.40451041666665,287.80858333333333,276.6609583333333,281.20204166666673,283.10466666666673,278.5633333333334,282.67172569444443,287.80858333333333,276.6609583333333
510600,281.0418892045454,287.64287500000006,277.0293750000001,279.6845625,281.56862500000005,278.3280833333334,281.3435173611111,287.64287500000006,277.0293750000001
510700,276.3048399621212,282.7235,271.9433333333333,275.2606666666667,276.7980416666667,273.8900416666667,276.5368784722222,282.7235,271.9433333333333
510800,278.6199138257576,284.7834583333333,275.0759166666666,277.264,279.191875,276.07475,278.9212280092593,284.7834583333333,275.0759166666666
510900,283.3678361742424,289.0220416666667,280.22925,282.145,283.98454166666664,280.7637916666667,283.6395775462963,289.0220416666667,280.22925
511000,283.7618683712122,289.4575,279.5257916666667,282.58871354166666,284.3713333333333,280.9556250000001,284.02256944444446,289.4575,279.5257916666667
511100,279.98621685606065,287.1435833333334,275.3109166666666,278.37444791666667,280.3773333333333,276.64879166666657,280.34438773148145,287.1435833333334,275.3109166666666
511300,282.8101439393939,287.78529166666664,279.36025,281.6071822916667,283.7147083333334,280.40524999999997,283.07746875,287.78529166666664,279.36025
511400,282.4736827651516,289.41287500000004,278.04800000000006,281.0930520833333,282.7674583333333,279.1516666666667,282.78048958333335,289.41287500000004,278.04800000000006
511500,283.10008901515147,289.42766666666665,278.160875,281.5743072916667,283.4115833333333,279.7180416666667,283.4391516203703,289.42766666666665,278.160875
511600,283.3039081439394,288.416375,278.2254166666666,282.2558229166666,284.590125,280.8224583333333,283.53681597222226,288.416375,278.2254166666666
511700,280.8766732954546,285.72041666666667,275.74525000000006,279.3133229166666,281.19020833333326,277.74724999999995,281.2240844907407,285.72041666666667,275.74525000000006
511800,271.189759469697,277.6190833333333,266.99979166666657,270.01875000000007,272.3338333333333,267.63854166666675,271.4499837962963,277.6190833333333,266.99979166666657
511900,279.6845132575758,285.36195833333335,276.17429166666665,278.2347395833333,280.1801666666666,276.855,280.0066851851851,285.36195833333335,276.17429166666665
512000,283.5368446969696,289.45683333333335,279.6984166666667,282.2842239583333,284.0485416666666,280.67808333333335,283.81520486111106,289.45683333333335,279.6984166666667
513200,263.18018749999993,270.1919166666667,257.90962500000006,263.47566666666665,265.7558333333333,257.9214166666667,263.11452546296294,270.1919166666667,257.90962500000006
513300,260.1809356060606,266.019375,251.8479166666666,259.1994270833333,263.36633333333333,251.8479166666666,260.39904861111114,266.019375,253.180125
513400,275.1224573863637,281.5434583333333,267.63158333333337,274.287640625,276.9749583333333,267.63158333333337,275.3079722222222,281.5434583333333,268.2645
520100,280.8546647727273,290.14483333333334,274.3117916666667,278.62556770833334,283.2690416666666,274.329625,281.3500196759259,290.14483333333334,274.3117916666667
520200,280.85078314393945,288.28062500000004,274.04912499999995,280.22375520833333,285.10329166666673,274.04912499999995,280.9901226851852,288.28062500000004,274.82741666666664
520300,280.30911174242425,287.0548750000001,275.25370833333324,278.7934635416667,281.28266666666667,276.2095,280.6459224537037,287.0548750000001,275.25370833333324
520400,282.3550833333333,289.9353333333333,276.15208333333334,280.97392708333336,285.91266666666667,276.15208333333334,282.66200694444444,289.9353333333333,276.52341666666666
520500,279.46945833333325,287.924,272.83016666666674,277.9743125,282.50208333333336,273.6579583333333,279.80171296296305,287.924,272.83016666666674
520600,280.19195265151524,287.7457083333333,274.89516666666674,277.80222395833334,279.3237916666666,274.89516666666674,280.7230034722222,287.7457083333333,274.9389583333334
522300,283.78202935606066,291.039875,277.34391666666676,282.897921875,287.7087916666667,277.34391666666676,283.97849768518523,291.039875,277.6369583333333
522600,281.2950625,289.9484166666667,274.76616666666666,278.4500104166667,281.7898333333334,274.9975,281.9272962962963,289.9484166666667,274.76616666666666
522700,282.29818465909085,290.68529166666667,275.408,280.24852604166665,285.325125,275.408,282.7536643518518,290.68529166666667,275.66583333333335
530100,283.2872168560606,287.90237499999995,275.5622916666667,282.9674791666667,285.25416666666666,275.5622916666667,283.358269675926,287.90237499999995,277.68075000000005
530300,281.3689488636364,287.6755416666667,273.73679166666665,280.97819791666666,284.2737916666667,273.73679166666665,281.4557824074074,287.6755416666667,275.3427500000001
530400,286.19401231060607,290.0134583333333,279.28891666666675,285.99217708333333,287.92558333333335,279.28891666666675,286.2388645833333,290.0134583333333,280.74954166666663
530500,283.29931723484856,287.32824999999997,278.652875,282.029390625,283.40116666666665,278.652875,283.5815231481482,287.32824999999997,279.72175
530600,279.21092234848487,286.02345833333334,273.6464583333333,277.5491979166667,280.77725000000004,274.73112499999996,279.5801944444444,286.02345833333334,273.6464583333333
530700,278.41967234848477,282.9384166666667,271.6200833333333,277.02973437500003,279.0819166666667,271.6200833333333,278.7285474537037,282.9384166666667,273.05354166666683
530800,287.9992509469696,291.3903333333332,283.131,286.952828125,288.31895833333334,283.131,288.2317893518518,291.3903333333332,283.65425
530900,286.4024820075757,290.4071666666667,281.5218333333333,284.79985416666665,286.3462083333333,281.5218333333333,286.75862152777773,290.4071666666667,282.39375
532300,284.7930321969697,289.1160833333333,277.44666666666666,283.81621875,285.80720833333334,277.44666666666666,285.0101018518518,289.1160833333333,279.28774999999996
532500,286.04282670454546,290.3429583333333,279.5317916666666,286.4520416666667,288.51124999999996,279.5317916666666,285.9518900462963,290.3429583333333,280.9637083333334
532600,285.18939299242425,291.3317916666667,277.49054166666673,285.19392708333334,289.618625,277.49054166666673,285.1883854166667,291.3317916666667,279.58716666666663
532800,290.2073806818182,293.2058333333334,286.52233333333334,289.75617708333334,291.02095833333334,287.2732916666667,290.30764814814825,293.2058333333334,286.52233333333334
532900,281.09023200757576,285.0201666666666,275.75691666666665,279.68165624999995,281.16487499999994,275.75691666666665,281.4032488425926,285.0201666666666,277.46158333333335
533100,286.20330018939393,290.09700000000004,282.14454166666667,285.03696354166664,286.1745,282.14454166666667,286.46248611111116,290.09700000000004,282.72312500000004
533300,273.1635587121213,277.04299999999995,266.95158333333336,272.33213020833335,274.53824999999995,266.95158333333336,273.34832060185187,277.04299999999995,267.5467916666667
533400,267.58756723484845,272.38075,258.4491666666666,267.0042447916667,269.93604166666665,259.60391666666663,267.71719444444454,272.38075,258.4491666666666
540100,261.5730246212121,267.9179583333334,255.0504166666667,259.19278125,263.3201250000001,255.0504166666667,262.10196759259253,267.9179583333334,256.1589583333333
540200,259.43387500000006,266.4274583333334,253.28695833333327,255.4606145833333,257.65137500000003,253.28695833333327,260.3168217592593,266.4274583333334,254.87233333333336
540300,257.63755492424247,263.3652916666667,249.53800000000004,256.750953125,261.55649999999997,249.53800000000004,257.8345775462963,263.3652916666667,251.24183333333337
540400,264.7981496212121,269.7872916666667,258.3869583333333,264.0057916666666,267.93862499999994,258.5445416666666,264.97422916666665,269.7872916666667,258.3869583333333
542200,267.4853683712121,272.0697916666666,262.7554166666666,265.81822916666664,269.08845833333334,262.7554166666666,267.85584375,272.0697916666666,264.02900000000005
542400,256.8849621212121,263.6735833333334,249.85237499999994,253.2341927083333,256.16945833333335,249.85237499999994,257.69624421296294,263.6735833333334,252.31233333333333
542500,255.57828219696975,262.393125,249.0372083333333,251.40997916666666,253.9579166666667,249.0372083333333,256.50457175925925,262.393125,250.39374999999995
610100,276.96095928030303,284.5788333333333,271.16666666666674,274.753796875,275.95725000000004,272.61725000000007,277.45143981481493,284.5788333333333,271.16666666666674
610200,274.3166496212121,281.0401666666667,267.9686666666667,271.742921875,272.2868333333334,270.8934166666666,274.88858912037034,281.0401666666667,267.9686666666667
610300,274.5629810606062,281.6175416666667,268.5809166666666,272.24329166666666,273.8407083333334,270.24820833333325,275.0784675925927,281.6175416666667,268.5809166666666
610400,275.76539962121205,282.461,269.14320833333335,273.32633854166664,274.401,271.8315416666666,276.3074131944444,282.461,269.14320833333335
610500,276.6314261363637,284.20500000000004,270.6045833333333,274.16409375,275.02370833333333,272.83620833333333,277.1797222222222,284.20500000000004,270.6045833333333
610600,272.63911363636356,280.29574999999994,265.39625000000007,269.88040104166663,271.05491666666666,268.25924999999995,273.2521608796297,280.29574999999994,265.39625000000007
610700,276.72852935606073,283.35525,272.4597916666667,275.04620833333337,276.70137500000004,273.524,277.10237847222226,283.35525,272.4597916666667
610800,271.3453835227273,280.15866666666665,263.77595833333334,267.95372395833334,269.45383333333325,266.5353333333333,272.09908564814816,280.15866666666665,263.77595833333334
610900,277.45175284090914,284.24687499999993,272.64933333333335,275.22024479166674,276.52083333333337,273.72825,277.9476435185185,284.24687499999993,272.64933333333335
611000,275.82667897727276,283.03887499999996,269.72125000000005,273.6037864583333,274.91024999999996,271.585875,276.3206550925926,283.03887499999996,269.72125000000005
620100,269.42407954545456,277.32224999999994,261.3784166666667,266.8690520833334,268.17179166666665,265.75079166666666,269.9918634259259,277.32224999999994,261.3784166666667
620200,270.33236837121206,278.3705833333334,261.2134583333334,266.6616354166667,268.02779166666664,265.96666666666664,271.1480868055555,278.3705833333334,261.2134583333334
620300,268.32997916666665,277.93666666666667,258.6944583333334,265.0408229166666,266.298875,263.20845833333334,269.0609027777778,277.93666666666667,258.6944583333334
620400,270.72983522727276,278.65762500000005,261.511,268.03213020833334,269.02866666666665,266.2895,271.3293252314815,278.65762500000005,261.511
620500,272.52009090909087,280.29333333333335,266.42275,270.4256302083333,272.404,269.1560833333333,272.9855266203703,280.29333333333335,266.42275
620600,268.8078740530304,278.98499999999996,259.4816666666666,265.401171875,266.89729166666666,264.2708333333333,269.5649189814815,278.98499999999996,259.4816666666666
620700,264.43790719696966,273.29141666666663,256.7516666666666,260.46317187500006,261.2995833333333,258.9509166666666,265.3211817129629,273.29141666666663,256.7516666666666
620800,272.5703958333333,279.76925,265.15112500000004,270.3663958333333,271.8973333333334,268.27562499999993,273.0601736111111,279.76925,265.15112500000004
620900,266.3060965909091,274.3230833333333,261.3027916666667,262.09631249999995,263.30341666666664,261.3027916666667,267.24160416666666,274.3230833333333,261.41754166666675
621000,272.346696969697,279.886875,264.26075000000003,269.7853958333333,270.78812500000004,267.80783333333335,272.915875,279.886875,264.26075000000003
621100,268.7554668560606,277.83145833333333,262.610875,266.50716145833337,268.52366666666666,264.80691666666667,269.2550902777777,277.83145833333333,262.610875
621200,271.5770018939393,279.892125,265.6482916666667,269.8148333333333,272.1124999999999,268.347375,271.96859490740746,279.892125,265.6482916666667
622900,269.27378503787884,277.4767083333333,262.891375,267.04552083333334,268.4803750000001,265.42333333333323,269.7689548611112,277.4767083333333,262.891375
623000,265.2192054924243,274.435625,259.5305,263.28989583333333,265.0798333333334,259.5305,265.64794097222216,274.435625,259.98712499999993
630100,262.5454630681818,271.33637500000003,256.04062500000003,259.3416458333333,261.29008333333326,257.24320833333326,263.25742245370367,271.33637500000003,256.04062500000003
630200,267.3677632575757,275.20391666666666,260.16737500000005,264.7591666666666,266.40462499999995,263.36904166666665,267.9474513888889,275.20391666666666,260.16737500000005
632200,257.67500189393945,266.26079166666665,251.94216666666668,254.25740625000003,255.86366666666655,253.07816666666668,258.4344675925925,266.26079166666665,251.94216666666668
632300,264.34103125000007,273.3580416666666,258.86425,262.539359375,264.44829166666665,258.86425,264.7414027777778,273.3580416666666,259.261125
632500,263.2382821969697,271.77025000000003,257.6426666666667,261.05203124999997,262.753,258.1097083333333,263.7241157407406,271.77025000000003,257.6426666666667
632600,258.7177537878788,267.3900416666666,251.71175000000002,256.5576666666667,261.36387499999995,251.71175000000002,259.19777314814814,267.3900416666666,253.85299999999998
632700,255.64625946969701,261.23408333333333,249.246625,252.7191822916667,257.82175000000007,249.246625,256.29672106481485,261.23408333333333,251.25724999999997
632800,260.2339820075758,266.8767916666667,255.2039583333333,256.63203125,257.75295833333337,255.60291666666672,261.03441550925925,266.8767916666667,255.2039583333333
640100,271.53925094696973,280.4984166666666,262.3496666666667,268.4711354166667,269.709,266.5623333333334,272.2210543981481,280.4984166666666,262.3496666666667
640200,270.69708806818187,280.3075,259.71229166666666,267.539234375,268.91349999999994,265.8815416666667,271.3988333333334,280.3075,259.71229166666666
640300,272.0687414772728,281.5985416666667,262.5222083333333,268.95617187500005,270.4148333333333,267.21200000000005,272.7604236111111,281.5985416666667,262.5222083333333
640400,270.7011107954545,278.25066666666663,262.1227083333333,268.35286979166665,269.739375,265.97445833333325,271.22294212962964,278.25066666666663,262.1227083333333
640500,271.5784791666666,280.42004166666663,262.04600000000005,268.33734375000006,269.6902916666667,266.4490833333333,272.2987314814816,280.42004166666663,262.04600000000005
650100,263.4595558712121,272.1725833333333,258.40483333333333,259.7822447916667,261.565625,258.98837499999996,264.2767361111111,272.1725833333333,258.40483333333333
650200,264.6823674242424,275.5755833333333,257.78683333333333,261.0749010416667,262.04249999999996,259.84475000000003,265.4840266203704,275.5755833333333,257.78683333333333
650400,267.58608143939404,277.368625,263.06537499999996,263.58939062499996,264.473625,263.06766666666664,268.4742349537037,277.368625,263.06537499999996
652200,266.8993863636363,277.02600000000007,261.6568333333333,262.53775520833335,263.9405,261.6568333333333,267.8686377314814,277.02600000000007,262.5798333333334
652300,264.63428787878786,274.6574166666667,259.3069166666666,261.16984375,262.237875,260.056875,265.4041643518519,274.6574166666667,259.3069166666666
652700,265.3988276515152,272.00370833333335,259.38416666666666,262.4816875,265.46841666666666,261.1299166666667,266.04708101851844,272.00370833333335,259.38416666666666
652800,266.1358390151516,274.46774999999997,261.43358333333333,261.8498020833334,262.6955,261.43358333333333,267.0882916666667,274.46774999999997,261.947
652900,268.73047443181815,277.71570833333334,263.61233333333337,264.3966875,265.2247499999999,263.61233333333337,269.6935381944444,277.71570833333334,264.3945833333333
653000,261.54078977272724,269.3012916666667,254.09291666666672,256.851546875,258.61949999999996,254.09291666666672,262.58284375,269.3012916666667,256.532125
653100,266.3455,274.77916666666664,259.9772500000001,261.24459375000004,262.39158333333336,259.9772500000001,267.47903472222225,274.77916666666664,262.09445833333336
653200,266.1341638257576,274.92375,260.1932916666667,261.53841666666665,263.11954166666663,260.1932916666667,267.15544097222227,274.92375,262.13875
654000,264.89130776515157,271.43149999999997,259.1034583333334,260.9469427083333,263.85516666666666,259.1034583333334,265.76783333333344,271.43149999999997,259.817
654200,265.0120785984848,272.6025416666667,259.1129583333334,262.39116145833333,264.5593750000001,261.385,265.5945046296296,272.6025416666667,259.1129583333334
654300,262.15883806818186,270.85487500000005,253.39458333333332,260.0612916666667,261.73087499999997,258.471375,262.62495949074065,270.85487500000005,253.39458333333332
659001,263.1039981060606,274.04541666666665,255.21208333333334,259.34035937499993,260.6505,256.11075,263.9403622685185,274.04541666666665,255.21208333333334
659002,271.58061268939394,281.25083333333345,266.70258333333334,267.608234375,268.810375,266.70258333333334,272.463363425926,281.25083333333345,267.31670833333334
659003,273.8305767045454,283.62899999999996,268.5434583333334,269.35878125,270.15874999999994,268.5434583333334,274.82430902777776,283.62899999999996,269.7599583333333
659004,261.27053314393936,273.7260833333333,253.30975000000004,256.8312291666667,258.9472083333333,253.30975000000004,262.25704513888894,273.7260833333333,253.92016666666666
659005,261.9338238636364,272.41637499999996,249.57433333333333,260.2818854166667,261.0529166666666,259.4191666666667,262.3009212962963,272.41637499999996,249.57433333333333
710000,288.9474763257576,293.88212500000003,282.5075416666667,289.67802604166667,292.4106666666666,286.6645833333334,288.7851319444444,293.88212500000003,282.5075416666667
810000,290.5174573863636,295.51787499999995,283.61129166666666,291.75881250000003,294.7547500000001,287.79445833333335,290.2416006944444,295.51787499999995,283.61129166666666
