id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
330500,74.35955738636363,97.25952083333334,39.2700875,81.85132239583334,97.25952083333334,60.18801666666666,72.69472071759262,95.32225000000001,39.2700875
330600,74.68847840909092,98.34385000000002,40.317325,82.373228125,98.34385000000002,63.43582083333334,72.98075625000001,97.0775125,40.317325
330700,74.84587064393939,96.22325833333332,41.23567083333334,82.69110989583334,96.22325833333332,66.98750416666667,73.10248414351852,95.77767083333333,41.23567083333334
330800,76.70159299242427,97.24386666666665,46.90625416666668,84.10695677083334,95.41058333333335,67.53802083333333,75.05595659722222,97.24386666666665,46.90625416666668
330900,76.02360189393939,99.6420916666667,42.2921125,79.37954166666665,92.77244166666667,65.86433749999999,75.27783749999999,99.6420916666667,42.2921125
331000,75.09134706439393,95.64302916666666,40.8931375,80.6552375,95.64302916666666,67.86768333333335,73.85492696759259,94.74640833333332,40.8931375
331100,77.1822441287879,98.27780000000001,45.12733333333333,83.53574583333335,98.27780000000001,69.067775,75.77035486111112,97.1041125,45.12733333333333
340100,68.58616524621213,99.47829166666666,34.82912083333333,75.86499114583334,96.46297500000001,49.8827875,66.96864837962963,99.47829166666666,34.82912083333333
340200,70.4548737689394,99.60565416666667,35.18397083333334,78.71659062500001,98.13124166666667,50.87035416666668,68.6189366898148,99.60565416666667,35.18397083333334
340300,65.57835823863637,93.258775,27.561508333333336,70.22175989583334,91.19816666666668,48.69556666666667,64.54649120370371,93.258775,27.561508333333336
340400,66.76288257575757,97.63526250000001,32.32920416666666,72.82715677083334,92.41417083333334,50.26940416666667,65.41526608796295,97.63526250000001,32.32920416666666
340500,69.60593948863638,98.97018333333334,33.67142083333332,77.02718177083335,97.53739166666668,49.95581666666667,67.95677453703705,98.97018333333334,33.67142083333332
340600,63.650587215909084,94.93998333333336,27.67154583333333,65.98849739583333,84.38774583333333,46.10329166666667,63.13105162037037,94.93998333333336,27.67154583333333
340700,71.23421827651515,98.33947916666666,35.41182083333334,80.82796197916667,97.83125416666668,55.313658333333336,69.10227523148147,98.33947916666666,35.41182083333334
340800,74.25265606060606,96.39274166666665,41.780375,82.70281614583334,94.86491666666666,64.01390000000002,72.37484270833333,96.39274166666665,41.780375
341000,77.43301666666667,98.41421666666666,48.5072375,85.19968697916667,98.41421666666666,67.292975,75.70708993055554,98.21364166666667,48.5072375
341100,67.94763664772726,98.15053750000003,32.98977083333333,74.76624270833334,96.33285833333333,48.83509583333333,66.43239085648146,98.15053750000003,32.98977083333333
341200,65.11864772727274,94.39709166666667,31.291974999999997,68.10303958333333,86.18012916666665,42.26491666666667,64.45544953703705,94.39709166666667,31.291974999999997
341300,63.459960227272745,93.55022083333334,26.829737500000004,65.8643953125,85.60625,48.11232083333334,62.92564131944443,93.55022083333334,26.829737500000004
341500,69.46944962121209,98.05075416666666,36.65256250000001,78.11818645833333,96.30746249999999,53.645075,67.54750810185185,98.05075416666666,36.65256250000001
341600,64.27816363636362,94.59154166666667,29.635620833333338,66.36689947916668,83.359,44.1578125,63.814000115740754,94.59154166666667,29.635620833333338
341700,73.44075331439393,97.99975833333333,36.889020833333326,83.83092239583334,97.99975833333333,61.15609166666667,71.13182685185186,97.868375,36.889020833333326
341800,74.14290937500002,98.48984166666668,40.38567083333333,82.70827552083333,98.48984166666668,58.55350416666666,72.23949467592594,98.15944999999999,40.38567083333333
350100,76.93143200757575,97.14079166666666,50.969775,79.48102864583333,87.80929583333334,73.10076666666667,76.36485497685186,97.14079166666666,50.969775
350200,76.40251420454545,98.72900416666666,47.474625,81.98205,92.07009583333335,70.26805416666667,75.16261736111112,98.72900416666666,47.474625
350300,76.044478125,97.73788333333334,47.164741666666664,79.48098229166666,89.42426666666667,69.70406249999999,75.28081053240741,97.73788333333334,47.164741666666664
350400,76.91332310606062,98.61878333333333,53.30009583333333,80.2540625,96.11371250000002,62.45083333333334,76.17093657407408,98.61878333333333,53.30009583333333
350500,74.43948333333334,98.13959999999999,47.936725,77.98403802083334,87.55669583333336,68.73443333333334,73.65180451388889,98.13959999999999,47.936725
350600,75.82356003787879,98.24005416666667,45.94415833333333,81.14893958333333,87.96974999999999,72.76233333333336,74.64014236111112,98.24005416666667,45.94415833333333
350700,77.4327489583333,97.87864583333334,52.01929583333334,82.53591875,97.14389166666665,65.53378333333332,76.29871122685182,97.87864583333334,52.01929583333334
350800,76.80993607954544,97.79468333333334,52.71526666666667,78.68625885416665,93.61019166666667,63.090524999999985,76.39297546296297,97.79468333333334,52.71526666666667
350900,77.34438409090907,97.0633375,46.21970833333333,81.5645640625,91.41147916666667,75.41925833333333,76.40656631944442,97.0633375,46.21970833333333
360100,72.86420871212123,97.49921666666665,39.16153333333333,83.96907239583334,97.49921666666665,63.72778333333333,70.39646122685186,95.331775,39.16153333333333
360200,72.04328939393938,95.54605416666669,36.94002083333333,81.64447083333334,95.02256666666666,62.51263750000001,69.90969351851851,95.54605416666669,36.94002083333333
360300,76.49515852272728,97.67786666666665,42.274429166666664,86.94226093750001,97.67786666666665,69.9399875,74.17358020833336,95.45077499999998,42.274429166666664
360400,76.12605918560604,96.6266375,44.91928333333333,85.513490625,96.6266375,66.00514999999999,74.0399633101852,95.38707083333334,44.91928333333333
360500,75.23590047348483,95.74693333333333,40.86015416666667,84.87115989583334,95.74693333333333,69.4551,73.09473171296297,95.26535,40.86015416666667
360600,73.11014081439393,97.23088333333334,37.32085416666668,83.42134947916666,97.23088333333334,60.10560416666666,70.8187611111111,94.85705,37.32085416666668
360700,77.44262575757577,97.4303375,51.76815416666667,80.83614322916667,97.4303375,67.468,76.68851076388889,96.65507500000001,51.76815416666667
360800,76.08194564393939,97.10340833333333,43.66618333333333,84.17047968749999,97.10340833333333,69.42734583333333,74.28449363425926,95.1219625,43.66618333333333
360900,75.69708390151514,96.17371666666668,44.28617083333333,85.93065260416665,96.17371666666668,68.93320833333333,73.42295752314813,95.6663375,44.28617083333333
361000,77.01885274621212,98.98313333333336,46.740024999999996,84.64118385416668,98.98313333333336,64.15822083333335,75.3250013888889,94.30796249999999,46.740024999999996
361100,74.09891789772728,94.19109166666664,42.56079583333333,82.8929421875,93.91607499999999,63.59777083333332,72.14469027777778,94.19109166666664,42.56079583333333
370100,59.83354867424243,94.20439166666667,26.181008333333335,58.94529791666667,78.89889583333333,42.862500000000004,60.03093773148149,94.20439166666667,26.181008333333335
370200,66.66324895833333,93.74334583333335,37.471266666666665,60.883840104166666,78.283525,42.46275833333333,67.94756203703702,93.74334583333335,37.471266666666665
370300,61.4950584280303,95.07278333333335,28.33252916666667,60.35306875,79.76091249999999,47.031029166666656,61.74883391203706,95.07278333333335,28.33252916666667
370400,63.143348674242425,93.81530416666665,27.1138375,62.56293802083333,80.80185,39.59447083333333,63.272328819444446,93.81530416666665,27.1138375
370500,59.39910748106061,95.06010416666665,24.126874999999995,55.149555729166664,75.04179166666665,34.3659375,60.343452314814826,95.06010416666665,24.126874999999995
370600,67.90983049242423,90.8249125,36.78443749999999,64.084821875,78.68011249999998,47.01972916666667,68.7598324074074,90.8249125,36.78443749999999
370700,63.824488446969674,94.77562083333333,31.401249999999994,60.8132109375,81.25421666666666,41.69249583333334,64.49366122685184,94.77562083333333,31.401249999999994
370800,60.75408001893943,93.9384625,24.548845833333335,60.802977604166664,75.08525833333334,41.70594999999999,60.743213888888896,93.9384625,24.548845833333335
370900,62.0053153409091,92.91312916666665,28.252879166666663,61.64477083333333,77.4679875,43.233883333333324,62.085436342592594,92.91312916666665,28.252879166666663
371000,69.54570842803031,95.36686249999998,40.92031666666667,62.21764114583334,78.17992500000001,46.70477499999999,71.17416782407408,95.36686249999998,40.92031666666667
371100,66.8723715909091,94.43092916666667,33.60195833333332,66.59359947916667,84.30036666666666,50.13060000000001,66.93432094907409,94.43092916666667,33.60195833333332
371300,65.98963475378788,94.01519583333334,33.70411249999999,66.39092916666667,85.63929583333335,46.50258333333334,65.90045821759259,94.01519583333334,33.70411249999999
371400,56.572444602272746,92.74057499999998,21.933429166666667,55.258689583333336,77.21182500000002,36.838166666666666,56.86439016203704,92.74057499999998,21.933429166666667
371500,57.72790520833332,91.15044166666667,23.944854166666662,57.82800833333333,81.09026666666666,35.73950416666667,57.70566006944442,91.15044166666667,23.944854166666662
371600,56.84925369318182,93.9610125,21.754154166666666,53.16395416666666,73.6423875,33.3329875,57.66820914351851,93.9610125,21.754154166666666
371700,60.684317045454556,90.5435,23.47814583333333,61.68808281250001,75.120075,39.205529166666665,60.46125798611112,90.5435,23.47814583333333
410100,61.18405198863636,93.34567916666667,23.674295833333332,61.52984322916666,78.85927083333333,37.55240416666667,61.10720949074074,93.34567916666667,23.674295833333332
410200,62.01474393939395,87.72157916666664,23.8263875,61.841302604166664,78.40699166666666,35.831183333333335,62.053286458333346,87.72157916666664,23.8263875
410300,63.21000729166667,95.49931250000002,25.472504166666663,69.45849895833334,89.43667916666668,45.01049166666666,61.82145358796296,95.49931250000002,25.472504166666663
410400,63.83054829545456,92.07408333333332,22.70179166666667,68.58295677083333,91.953875,39.425670833333335,62.77445752314814,92.07408333333332,22.70179166666667
410500,58.03091382575757,85.17016666666666,24.613999999999994,56.73047187499999,79.41813749999997,32.69209166666668,58.31990092592592,85.17016666666666,24.613999999999994
410600,59.90522821969698,87.54967916666669,24.737670833333336,58.95615677083333,76.67887916666668,40.342416666666665,60.116132986111126,87.54967916666669,24.737670833333336
410700,59.4425190340909,88.04711666666667,25.805845833333336,58.39995572916668,77.45488333333333,37.406212499999995,59.67419976851852,88.04711666666667,25.805845833333336
410800,58.084427083333345,94.28674166666667,20.33894583333333,59.09458229166666,72.27182083333332,37.82342916666666,57.859948148148156,94.28674166666667,20.33894583333333
410900,58.663925284090915,88.45246666666664,23.14547916666667,58.52715,79.78866666666666,33.586325,58.69431979166666,88.45246666666664,23.14547916666667
411000,63.710477840909086,91.63954166666663,22.774945833333334,64.87373385416667,82.62199166666664,35.63908333333333,63.45197650462962,91.63954166666663,22.774945833333334
411100,62.809574242424226,90.55196666666666,20.8966375,64.64310260416667,87.03795833333334,32.87997083333334,62.402123495370375,90.55196666666666,20.8966375
411200,63.80663181818181,94.8613375,28.4494,70.71333593749999,88.28225416666665,48.98596666666668,62.27180868055556,94.8613375,28.4494
411300,65.74569289772727,90.69293749999999,25.019904166666663,71.74219739583332,90.69293749999999,49.8771375,64.4131363425926,90.662175,25.019904166666663
411400,62.73152575757577,90.96277083333335,25.42098333333334,64.17583020833334,77.77549583333335,40.368658333333336,62.41056921296297,90.96277083333335,25.42098333333334
411500,67.24299488636366,95.17183333333332,29.3125125,73.65128854166666,92.05300416666667,47.81024583333333,65.81892962962962,95.17183333333332,29.3125125
411600,63.86736657196969,90.48095,25.31220416666666,65.375846875,81.64245833333332,37.35737916666666,63.532148726851865,90.48095,25.31220416666666
411700,65.39757594696972,90.09549999999997,24.290054166666668,69.90426770833334,89.3361,42.131520833333326,64.3960888888889,90.09549999999997,24.290054166666668
419001,59.88873570075757,94.19035000000001,24.911083333333327,64.24760364583334,85.54135416666666,41.69346666666666,58.92009837962962,94.19035000000001,24.911083333333327
420100,68.54725710227274,93.8127875,31.39019166666667,77.7920140625,92.45567083333333,56.726466666666674,66.49286666666667,93.8127875,31.39019166666667
420200,72.74433352272727,94.9762875,38.53062083333334,81.33269375,94.9762875,60.479825000000005,70.83580902777778,94.6669375,38.53062083333334
420300,70.40064251893938,94.280825,37.6453125,78.50004999999999,94.13364166666666,57.10837916666666,68.60077418981481,94.280825,37.6453125
420500,76.40792660984849,93.97514583333333,50.35270416666666,81.98691041666666,89.41473749999999,71.46747500000001,75.16815243055558,93.97514583333333,50.35270416666666
420600,69.74598598484846,92.54333749999999,30.365504166666668,76.66929375000001,92.35811666666666,55.233141666666654,68.20747314814815,92.54333749999999,30.365504166666668
420700,70.15019914772726,93.98266666666666,35.13177916666667,78.75256354166666,93.98266666666666,59.097379166666656,68.23856261574076,93.28657916666668,35.13177916666667
420800,69.59776875000001,91.88352083333331,32.0035375,77.64201041666668,91.88352083333331,62.29606666666667,67.81015949074072,90.86317916666667,32.0035375
420900,68.02048996212122,91.71445833333331,29.082766666666668,76.74544062499999,91.71445833333331,56.87199583333334,66.08161203703705,90.50038749999999,29.082766666666668
421000,69.96811382575757,94.24851666666666,35.191266666666664,78.90835364583333,94.24851666666666,58.055812499999995,67.98139386574074,91.84562083333334,35.191266666666664
421100,71.27798787878788,94.70736666666669,37.838770833333335,79.00669375000001,93.67093333333332,59.262675,69.5604976851852,94.70736666666669,37.838770833333335
421200,73.42584772727272,96.2829625,40.04042916666667,84.10622343749999,96.09286666666668,59.93872083333333,71.05243090277776,96.2829625,40.04042916666667
421300,68.31230142045456,90.38172083333335,30.338341666666665,74.9360984375,90.38172083333335,57.68496249999999,66.84034652777778,89.05690416666665,30.338341666666665
422800,80.61166098484847,97.76539583333334,55.35075416666667,85.72498229166666,92.3856875,77.81334166666666,79.47536736111108,97.76539583333334,55.35075416666667
429004,68.87133106060607,94.857975,32.93271666666667,79.69434947916668,94.857975,58.28503333333333,66.46621585648148,92.90080416666666,32.93271666666667
429005,69.07827310606059,94.02610833333331,31.15822083333333,78.77698489583332,94.02610833333331,58.91422916666665,66.92300381944443,91.86995416666667,31.15822083333333
429006,67.8737143939394,92.07037083333334,28.623233333333328,77.74786718749999,92.07037083333334,59.04073333333333,65.67945821759257,89.98153333333333,28.623233333333328
429021,76.58081770833331,97.6186458333333,44.58539166666668,85.71633020833332,94.53375416666667,66.57119166666666,74.55070381944444,97.6186458333333,44.58539166666668
430100,75.39973740530303,98.2883625,40.221162500000005,86.83753385416667,98.2883625,65.10565000000001,72.8580048611111,95.74083333333334,40.221162500000005
430200,77.21958162878786,98.36072916666667,44.27675833333333,87.56557447916666,98.36072916666667,71.79315833333332,74.92047210648148,95.68993333333333,44.27675833333333
430300,76.2737388257576,98.93460416666669,41.022466666666666,86.7430078125,98.93460416666669,63.7807,73.94723460648147,94.62299999999999,41.022466666666666
430400,77.40650928030303,98.72955000000002,43.55050000000001,87.47605729166668,98.72955000000002,67.67305,75.16883194444445,94.19432499999999,43.55050000000001
430500,81.37332225378788,97.11198333333333,49.025,89.20344427083334,97.05994583333336,72.04504583333333,79.63329513888887,97.11198333333333,49.025
430600,73.37629763257576,98.1951625,37.16092916666667,84.48837291666668,98.1951625,59.486237499999994,70.90694756944444,96.14626666666665,37.16092916666667
430700,74.60001354166667,93.06409583333334,45.299233333333326,80.34317239583334,91.49794166666665,61.49008333333334,73.32375601851854,93.06409583333334,45.299233333333326
