id,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200301
110000,49.64426666666666,48.83732083333334,34.093583333333335,35.002045833333334,53.036325,54.46407083333333,41.12415416666666,57.517783333333334,51.86109166666666,59.11775833333332,49.93967916666666,55.868741666666665,45.31307916666666,50.31432083333333,33.45674583333333,41.649816666666666,36.503054166666665,42.124204166666665,29.83212916666667,69.757075,81.95424583333332,48.431420833333334,40.19477083333333,42.8162375,43.77382500000001,63.834775,69.99385833333334,78.74368749999998,60.77496249999999,32.6439375,33.307541666666665,34.46991250000001,38.4082,62.127095833333335,77.95176249999999,30.213062500000003,26.050937500000003,43.1234,54.49688333333333,58.0503125,59.0662375,65.13005833333332,76.60459166666666,86.72239583333332,27.969583333333333
120000,52.90378749999999,53.67411666666666,25.327987500000006,30.12099583333333,55.549175,60.70629166666666,45.693958333333335,51.75222083333333,52.509337500000015,55.71222916666667,53.1548125,56.294437499999994,41.664237500000006,41.443370833333326,38.97579166666666,52.876716666666674,47.01832916666666,39.581820833333325,42.144112500000006,73.25452500000002,73.67060416666668,61.23305416666665,45.52914166666667,51.78978333333333,52.328091666666666,67.28994166666668,75.69766249999999,85.68835416666668,75.04282916666666,32.957137499999995,27.73658333333333,30.017729166666665,40.33889166666666,73.31122916666668,85.60006666666668,39.70225416666666,23.630437500000003,44.24684166666666,53.11827500000002,41.43991666666666,44.93171666666668,54.29476249999999,77.90762500000001,90.38672916666667,30.554816666666667
130100,65.77415416666666,41.5019625,34.4772625,40.1715625,55.185783333333326,58.129858333333324,55.26866666666666,63.900370833333334,57.70789583333334,62.63112083333336,60.805120833333326,67.45098333333333,60.70320833333333,55.98787083333334,44.10763333333333,47.32564583333333,55.20976250000001,52.23935833333332,53.12320833333334,68.61488333333334,75.77487083333334,71.95163333333333,52.73151666666667,34.9463125,43.75564166666667,58.037170833333334,63.332125,78.55820416666667,77.7145375,22.754337500000002,26.247833333333336,27.02370833333333,36.76782083333333,58.75032916666667,68.55969166666667,26.061791666666664,29.867245833333328,50.98024583333333,75.54693333333333,76.422275,70.99190416666667,77.59700416666668,81.95069166666666,87.73307499999999,33.5155125
130200,51.37246249999999,55.079995833333335,27.5501375,32.67467083333333,59.951937500000014,63.303583333333336,37.6462625,48.16587916666666,52.07771250000001,52.68712916666666,49.27599999999999,59.28793333333334,35.61872916666666,44.10647916666667,41.942966666666656,53.827724999999994,52.669816666666655,41.28010416666667,33.12954999999999,55.44148333333334,74.17860833333333,50.33759166666667,51.03518333333333,48.9448625,59.223066666666675,72.19473333333333,80.53992916666665,83.32477499999999,66.79852083333331,37.182029166666666,28.009716666666666,31.610083333333332,42.91015416666667,68.13091249999998,87.0609,39.98057916666667,28.245804166666662,46.86139583333334,39.89868333333334,36.49356666666667,45.39611666666667,50.44597499999998,78.07328333333334,93.55152916666667,36.808254166666664
130300,55.874925,54.84348333333333,30.807416666666672,33.10554166666666,63.44747083333332,70.36373750000003,34.307145833333344,46.03577083333334,51.80120833333333,50.75458749999999,42.731024999999995,58.56094166666666,39.391429166666676,43.5913875,46.05420833333333,52.44686250000001,57.411033333333336,44.8830125,30.204695833333332,41.828254166666675,74.4604125,49.877387500000005,60.00827083333335,45.24971666666667,62.96003333333332,76.59983333333334,85.02929999999999,80.44780416666667,62.96157083333333,38.575541666666666,29.95794583333333,30.686899999999998,45.55726666666666,61.24294583333332,86.47895416666667,39.24204583333333,30.300145833333332,53.32816666666667,35.21539166666666,34.59007916666666,38.61894583333333,49.27141250000002,76.78432499999998,89.61441666666667,52.771779166666676
130400,71.04878333333335,44.61399583333334,33.02822083333333,41.1387,66.30043333333334,72.80103333333334,78.44317500000001,59.860054166666664,54.90217916666666,61.16065833333332,54.08925416666667,59.197824999999995,63.36869166666668,54.24807916666668,46.233799999999995,46.68372916666667,57.08570000000001,54.317704166666665,64.19912916666667,59.645504166666676,79.55795,73.10107083333334,56.64550833333333,32.63580416666667,43.346645833333326,61.54580416666666,64.78921666666666,77.29757083333335,77.80840416666668,24.752862499999996,25.011666666666667,26.723379166666664,34.704033333333335,49.809650000000005,65.10838749999999,25.697041666666667,31.196137500000003,55.04421250000001,83.02827083333334,80.15188333333333,72.7427,81.63726249999998,80.89690416666667,79.61503749999999,46.007066666666674
130500,72.22439166666665,47.40064999999999,31.36685,38.7911375,65.30833750000001,72.52899583333333,74.45915,57.1432,53.42683750000001,58.54533333333333,51.506983333333324,59.316204166666665,61.41302083333333,55.991425,49.32250000000001,43.59745,59.65051249999999,53.423712500000015,62.37622083333334,59.58519166666667,77.76843333333332,75.21180416666668,57.932095833333335,34.144504166666664,44.025995833333326,62.493029166666666,68.24950000000001,78.83561666666667,83.45344166666666,23.42135416666666,24.174237499999993,26.721325000000004,35.85090416666667,54.45184583333333,69.00292083333333,25.298491666666667,29.24440416666666,52.48367083333333,82.60203333333334,77.00055416666667,64.47247083333333,76.62105000000001,81.79854166666665,83.70726666666668,40.74118333333333
130600,61.64754583333334,44.954425000000015,33.314962499999986,37.54935416666667,52.416045833333335,54.51893333333334,51.674441666666674,61.4454,53.97424166666667,61.56416250000001,58.832883333333335,63.74428749999999,56.88485,53.51426666666666,42.82738750000001,48.1241,52.761454166666674,52.817887500000005,44.67692083333333,75.24948333333334,75.12176666666667,63.20125416666668,52.84630416666667,37.920162499999996,41.01517499999999,57.583733333333335,64.68197500000001,81.53968333333334,68.00500000000001,25.621866666666673,29.10607916666667,28.163779166666668,37.678666666666665,63.68100416666667,68.97397083333333,25.95494583333333,26.537870833333333,43.6901125,70.72077916666667,67.4683875,62.73527916666666,71.9669875,81.55849583333334,85.58514166666667,27.334595833333324
130700,65.2227875,55.7616375,48.892179166666665,37.602174999999995,48.34475833333334,55.94546666666667,50.054854166666665,58.50101666666666,53.16523333333334,49.33200416666667,48.625862500000004,67.92625833333331,67.57013750000002,53.395075,46.80189583333333,47.492837499999986,44.05212083333333,41.139737499999995,42.47696666666666,62.3415875,72.20678333333332,52.60965833333333,42.636100000000006,40.46941666666665,26.76795833333333,37.319970833333336,42.95566666666667,60.10614583333333,65.79474166666667,52.306862500000015,60.15957916666667,45.502454166666666,37.09337083333333,42.60772500000001,48.25229166666666,37.90060833333333,25.225583333333333,32.51625833333333,66.59160833333333,61.355062499999995,55.82694583333333,75.766625,64.69843333333334,65.04809583333335,31.097304166666664
130800,56.59369999999999,60.56342083333333,48.019637499999995,41.298862500000006,55.774570833333335,60.08879166666668,48.35635416666668,54.014604166666665,58.612033333333336,52.40691249999998,43.786416666666675,63.41131250000001,52.27924583333333,53.602,54.85637499999999,46.746475000000004,51.56264999999999,48.03462083333335,43.812308333333334,54.52506666666667,79.03602500000001,54.34134583333332,48.230458333333324,51.62035,40.639720833333335,58.6072125,63.465129166666664,61.345649999999985,73.57147916666666,56.370725000000014,51.9211,49.0369875,41.921075,52.65205,72.1131625,43.9510875,32.33207500000001,42.52962083333333,45.93209166666666,57.41240833333333,50.87549583333333,68.25085833333334,57.388808333333344,82.66422916666669,40.44123333333333
130900,70.22791249999999,60.02018333333334,29.133279166666664,31.782104166666667,61.52015416666668,72.20246666666668,62.38792916666667,47.189775,45.763750000000016,57.209354166666664,50.91192916666666,57.344870833333324,49.52886666666666,39.93151666666666,47.39045416666667,54.25214166666667,56.941420833333325,44.21752916666666,59.04219166666667,67.2498875,72.42465833333334,77.0752833333333,61.5776625,45.90699583333333,48.06749999999999,62.521433333333334,71.496525,79.08599166666667,86.79781250000002,28.771574999999995,26.67535416666666,26.411733333333334,35.641016666666665,61.82347083333334,77.6268375,36.778858333333325,21.262116666666667,47.618495833333334,78.19525833333331,53.26646666666665,42.114441666666664,60.509229166666664,82.52306250000002,83.88038333333333,32.91465
131000,56.07966249999999,50.598533333333336,24.850383333333337,29.072575,53.26776249999998,55.41269166666666,45.60752500000001,51.40154999999999,53.123341666666676,56.21432499999998,53.90592916666666,55.350433333333335,43.666516666666666,43.44661249999999,40.30612083333333,48.85069583333333,44.73620416666665,40.8141625,41.148375,72.36642083333335,74.67890416666667,65.14898333333333,50.99207083333332,49.997845833333336,49.86686249999999,67.64547083333333,76.23602916666667,89.09610833333333,73.47470416666665,27.296495833333335,25.849504166666666,28.372937500000006,39.448187499999996,71.54457916666668,81.97617916666665,36.161941666666664,23.297254166666658,43.55466666666666,54.392966666666666,41.460983333333324,44.885833333333345,52.87201250000001,79.43661666666668,90.71977500000001,28.643366666666665
131100,76.36028333333336,57.91812916666667,28.790791666666667,32.20921666666667,66.3866625,73.83160416666666,70.40552499999997,48.89224166666668,44.334795833333324,51.99708333333333,44.968441666666656,52.937337500000005,51.709275,46.2088625,51.49422916666668,46.875991666666664,64.33697916666667,50.63706666666666,60.55102083333333,59.96937916666668,76.34102916666666,77.71107083333332,68.2188875,34.791670833333335,45.027800000000006,66.65242500000002,73.36309583333333,80.90359583333333,88.98783333333331,24.191337500000003,22.92539583333333,22.572325000000003,34.38248333333333,58.431925000000014,75.11683333333333,27.26080416666667,23.241208333333333,51.69947916666666,82.15472916666667,64.33537916666667,45.11319166666666,64.68438333333334,83.86692500000001,84.94047083333334,35.248691666666666
140100,68.839,51.39314166666666,51.098833333333324,43.42657083333333,60.23297083333333,54.362845833333324,46.1710625,58.84991666666667,46.935983333333326,64.60378333333334,70.52010833333334,64.46939166666668,58.62084166666667,50.14410833333334,44.10747916666667,67.19161249999999,46.29629166666667,42.04146666666666,45.45978333333333,73.82985,79.79662499999999,73.28328333333333,56.6103125,42.05742916666667,37.68546666666667,38.107191666666665,50.29479999999999,55.31374166666666,40.66402916666667,32.02799583333333,34.692029166666664,31.325504166666672,31.161616666666664,31.7371875,42.37455833333333,29.58804166666666,29.242400000000004,39.96895,80.11640833333334,53.661608333333305,71.78978333333332,89.61667499999999,62.1776625,48.03350416666667,31.849095833333337
140200,67.9035375,52.79433333333332,48.54964583333334,41.478087499999994,51.99034166666666,55.43976249999999,53.597737499999994,58.309604166666674,50.200179166666665,51.08575833333334,53.763766666666676,64.33827916666668,64.28447916666666,54.100370833333336,42.25514999999999,57.071929166666656,41.81525,40.89865416666667,35.445433333333334,63.98633749999999,71.816625,57.63114166666667,48.64354166666667,39.69749166666667,28.7944875,37.89603333333333,42.72569583333333,58.01103749999999,50.13537916666667,40.28135416666666,50.242916666666666,38.7416875,33.97034166666666,35.07042083333334,37.9065375,30.467674999999996,24.5663625,34.94314166666667,60.82473333333334,50.71181250000001,59.56687916666667,78.243,60.49215,50.32888333333332,27.32997083333333
140300,58.329583333333346,42.9884375,41.910991666666675,44.85342083333334,57.09547916666666,54.91415000000001,57.69634583333333,69.60758750000001,62.45921666666667,70.4527625,68.35862083333333,61.663991666666675,52.529774999999994,42.27755,38.03743333333333,59.782250000000005,41.27429166666668,35.75383333333334,57.389762499999996,77.22437916666667,77.61600833333334,62.83099166666667,47.797295833333344,35.012462500000005,36.111895833333335,42.88546250000001,50.435116666666666,73.22825833333333,44.69825833333334,24.350429166666668,28.135545833333328,25.922004166666667,31.523629166666666,55.194516666666665,53.250279166666665,26.82202916666667,30.970766666666666,47.297425,83.22190416666668,85.170025,87.25476666666667,86.47208333333333,72.1149,61.20241250000001,29.499791666666656
140400,61.99754999999999,45.995087500000004,40.01385833333333,46.9645625,71.11845416666667,63.42587916666667,65.35922500000001,66.71289999999999,66.7013375,75.95559166666665,63.77933333333334,59.662887500000004,52.44977916666667,44.788725,40.455949999999994,68.7106375,44.741150000000005,50.65692916666668,63.28208749999998,71.46145833333334,78.15301249999999,66.84652083333334,52.01355,40.75123333333334,36.2039375,44.65094166666666,56.62812500000002,65.46819166666667,34.141104166666665,27.273983333333334,29.7797375,32.12914583333333,33.94324166666667,43.848420833333336,65.453075,35.18921666666667,37.20133750000001,55.24885833333334,91.8157625,76.94252916666667,84.09251666666667,89.4538375,69.517325,58.91598333333332,45.39726666666667
140500,64.0367625,45.663875,38.72647083333333,47.609716666666664,79.35221250000002,68.05613750000002,70.04354166666666,75.52468333333333,71.94937500000002,80.17308750000001,68.21965,59.100112499999994,51.39118333333332,47.37419583333334,45.07372916666667,68.97183333333334,46.51294583333333,60.691141666666674,65.9994875,80.14066666666666,84.00509583333331,71.81897500000001,59.05287083333332,46.003099999999996,36.7485625,50.44755416666667,62.50736249999999,70.26496250000001,31.25459583333334,25.994937500000002,28.661241666666665,32.96713333333333,32.358641666666664,44.86577916666667,69.19974166666667,36.78378333333333,38.47565000000001,60.498804166666666,88.53424583333332,81.70944166666666,85.996375,91.44203333333336,73.8622875,62.22631666666667,53.477054166666655
140600,74.82595833333333,54.267525,56.398779166666664,45.79940000000001,59.724516666666666,58.73524166666666,56.570575,59.08725833333333,54.70908749999999,51.18813750000001,60.42979583333334,66.489875,67.76157500000001,60.45767083333334,53.365812500000004,63.35763333333333,50.55667083333333,48.6381375,37.44867916666667,65.3795875,75.98268750000001,73.42878750000001,57.28962500000002,44.96116249999999,38.45750416666667,43.16517083333334,50.32521249999999,59.66035,50.01781250000001,38.68224166666666,45.91736666666667,41.0277625,36.0969625,31.688008333333332,37.516579166666666,31.91599166666667,28.791479166666665,39.78063333333335,54.300533333333334,45.090375,57.30846249999999,82.99662499999998,60.28768333333334,48.625387499999995,31.700395833333335
140700,58.12395833333333,46.7167875,42.377495833333334,43.296074999999995,58.87475416666666,54.395174999999995,55.30016666666666,62.17409583333333,61.83929166666667,67.54799166666666,64.023225,60.404074999999985,51.335920833333326,41.283137499999995,38.348479166666664,63.374712500000015,41.51401666666666,39.015054166666665,55.66575416666666,67.52957916666668,73.62068749999999,64.70979583333335,49.57555,35.75383333333334,36.13893333333332,41.74214166666667,52.322558333333326,61.601658333333326,38.11385,26.788325000000004,29.333837499999998,29.16745833333333,31.657925000000002,44.97662083333333,57.2162875,31.143900000000002,33.768062500000006,51.0890875,87.52060833333331,74.03004166666666,79.31857916666667,87.86263333333333,65.88935,52.25143750000001,38.341120833333335
140800,67.92513749999999,60.422545833333324,44.203224999999996,48.50280833333334,67.44975833333332,69.1417875,63.18187499999999,78.93067916666668,76.30241250000002,80.366625,66.95537916666666,57.87485833333334,51.62044583333333,51.62624999999999,49.93834583333334,63.947316666666666,45.053020833333335,53.91466249999999,62.53289583333335,74.37427083333331,77.32057916666666,74.48575416666668,66.04439166666667,49.279608333333336,48.00933333333332,56.9793,64.14105833333335,51.4576125,25.718437499999997,26.937212499999998,30.191416666666665,37.78661666666667,38.3944,43.45224583333333,68.25300833333333,39.228512499999994,40.829658333333334,59.094587499999996,73.83644583333334,66.64685,79.88115416666668,93.06010833333333,79.36142083333333,62.51348749999999,41.20556666666666
140900,73.94969999999999,54.46221666666667,55.53898750000001,42.926520833333335,58.16107499999999,54.399795833333336,54.227241666666664,57.81574583333333,52.363208333333326,58.98022083333334,72.4026875,68.89826666666666,65.72399166666666,53.95238749999999,51.33199583333334,66.91523333333335,50.440837499999994,42.84590833333332,46.804695833333334,74.22267500000001,78.78693750000001,76.58767499999998,57.86140000000001,41.90484166666668,33.61667916666667,36.39239166666666,46.463233333333335,59.22263333333334,48.83656666666666,38.04510416666667,43.233133333333335,36.565425,32.1363625,33.315620833333334,39.86941666666667,33.052820833333335,27.994587499999994,39.029037499999994,67.0149,48.20408749999999,63.21235833333333,86.87152083333332,62.66658333333336,49.89757916666667,31.145983333333337
141000,61.20520833333333,48.772716666666675,40.48896249999999,45.7053625,63.664470833333326,62.5814,53.753037500000005,67.09822499999999,70.96151666666667,79.25955833333332,66.67832083333334,58.89309583333333,51.439212500000004,47.73075833333334,42.864974999999994,66.58400416666666,42.70997500000001,46.122791666666664,55.12467916666666,77.58549583333333,78.0897375,70.49804999999999,59.041554166666664,43.235516666666676,42.07970833333333,47.72526249999999,58.22455416666668,47.97587083333334,32.259795833333335,27.36334583333333,29.1104625,33.800041666666665,34.77086666666667,39.70944166666667,64.18174166666667,34.887541666666664,38.347725000000004,55.881983333333345,88.07266249999999,60.03580833333336,74.7335875,92.72117083333332,75.6743375,50.85887499999999,36.50524583333334
141100,69.39745,52.30013333333333,48.43728333333332,43.239733333333334,58.002512500000016,53.76749583333333,46.251337499999984,49.597541666666665,53.636808333333335,72.5474,72.97425833333334,66.8439875,59.152179166666656,47.85363749999999,41.86175833333335,70.28753333333334,44.506145833333335,39.960154166666676,41.37785833333333,72.26822083333333,79.6922,76.61015,57.47570833333331,39.80516666666668,36.41244583333333,38.096,51.54604583333333,48.63274166666667,40.29044583333334,32.49972499999999,33.91305416666666,33.066762499999996,32.501758333333335,31.530433333333338,48.668200000000006,32.20407083333333,33.72730416666666,46.573483333333336,84.74770833333334,51.764087499999995,62.64844999999999,92.88045833333332,67.63172500000002,48.520312499999996,33.076775000000005
150100,73.07814166666667,54.31124166666666,52.005495833333335,51.61558333333335,57.88697916666666,58.51290000000001,57.976708333333335,58.144149999999996,55.34929583333332,46.287020833333344,62.05022500000001,68.15693333333334,60.90799583333333,58.328070833333335,48.25700833333334,56.96341249999998,42.7459125,40.53432083333333,37.60091666666667,46.63057083333334,55.32138749999999,54.210379166666655,46.47914583333333,37.07992083333333,31.02354583333333,40.19692916666667,44.29902916666668,56.84604999999999,58.75555833333335,43.834337500000004,50.744662500000004,39.95777916666666,37.05397083333333,31.909250000000004,36.2800875,34.412425000000006,29.910299999999996,38.14288333333333,42.03410416666666,46.91738333333333,42.57064583333334,87.23687916666665,66.58313333333334,47.52865833333334,28.41495833333333
150200,73.0392125,53.829350000000005,53.32492083333333,51.505654166666666,57.58033750000001,60.546954166666666,63.703787500000004,59.9475,50.597245833333346,56.851333333333336,68.69607916666666,75.13767500000002,69.51889999999999,55.00329166666668,49.26479583333333,51.248875,46.740433333333335,39.76490833333333,42.88361666666666,45.097591666666666,46.1478875,44.35716250000001,41.61895416666667,31.38799999999999,22.329858333333334,28.850516666666664,27.915329166666663,71.90949583333334,67.29319583333334,47.88932500000001,45.414312500000015,38.660941666666666,37.689408333333326,34.349624999999996,40.93035,38.6047625,32.17220833333334,31.713037499999995,42.966954166666675,59.817012500000004,45.95263750000001,61.34846666666666,47.64677083333333,46.0017125,26.7727
150300,60.21823333333332,46.68982499999999,47.52172083333334,45.97165833333333,45.88147916666667,42.410579166666665,47.96498333333334,47.92564166666667,64.75969166666665,71.85987500000002,80.30089999999997,64.25670416666667,53.784870833333336,42.723204166666655,43.0228625,43.60165416666666,34.095266666666674,38.3386625,42.57833333333333,42.777608333333326,41.38075416666667,43.20336666666666,31.598787500000004,23.57964583333333,28.151545833333333,27.37593333333334,22.340329166666667,53.83736666666667,49.389095833333336,35.95802916666667,28.98992916666667,29.99994166666667,30.315966666666665,30.67425833333333,30.960908333333332,35.24764166666667,29.828662499999997,26.819458333333333,24.694933333333335,22.909895833333326,45.07537500000001,39.67092916666666,28.31285,35.33422083333333,27.306183333333333
150400,62.455275,68.14959583333334,57.81749583333333,42.225887500000006,55.56339583333334,61.43460416666668,54.8717125,54.098958333333336,65.24851666666666,54.71587083333333,44.478341666666665,59.170525,61.95412083333333,61.454762499999994,64.29387083333334,50.79497916666667,54.93657916666666,52.60851666666667,47.15056666666666,39.06290833333334,57.21522916666667,59.680770833333334,53.4739625,53.309929166666656,45.43966666666666,34.256924999999995,37.6875,61.700858333333336,69.81347083333334,58.6758375,58.03856249999999,54.808445833333344,50.85289583333333,51.74172083333334,57.86365833333332,50.35055,39.91624166666666,45.220658333333326,45.496720833333335,63.18519583333333,48.264716666666665,60.08281666666667,37.29794166666667,64.522275,48.17077499999999
150500,58.47650000000001,67.76934583333333,64.30790833333333,46.67176249999999,50.89755416666667,55.76716249999999,41.418395833333335,44.87221666666667,53.29969166666667,52.422824999999996,45.45778333333333,64.00690833333333,65.39124166666669,57.99022083333333,55.30957916666667,39.8432,39.61860416666668,44.76690833333333,41.14587916666667,40.36655,45.30725416666667,53.691204166666665,53.70412083333334,54.98286249999999,61.56489583333333,48.45211666666668,61.01537916666667,66.02993333333333,40.7549125,37.84345833333334,45.436679166666664,46.031787499999986,46.02217083333333,42.7955125,55.46321666666666,45.03652916666667,36.87811666666666,35.99704166666666,36.512283333333336,43.902562499999995,35.31805000000001,40.34166666666667,36.001841666666664,46.09782083333334,48.97059166666667
150600,66.36765833333332,49.426179166666685,51.19814583333332,50.68185833333334,53.659425,49.41735416666668,54.80385416666666,56.02609583333335,64.80289583333334,69.01632083333332,76.7002,70.65679583333333,62.41687916666668,46.75039166666667,44.95173333333333,52.548341666666666,39.14236666666667,39.76669999999999,40.2246125,46.7661625,54.24882916666667,49.22748333333333,37.752429166666666,28.253675,39.6542,40.00467083333333,31.693308333333324,52.317408333333326,49.978116666666665,36.3035,33.0075,35.26569583333333,32.386829166666665,33.08112083333333,32.71500833333333,34.297979166666664,38.483225,43.35400416666666,34.0297125,33.02085,52.06231250000001,63.847012499999984,41.09017083333334,40.220687500000004,29.544083333333337
150700,88.63514583333335,93.40156666666667,91.71920416666667,86.29288333333334,86.83666249999999,74.52797916666667,63.585312499999986,75.24515833333335,82.73498333333335,80.81832499999999,89.56881666666665,85.79052083333333,82.99445833333334,80.11827916666667,83.27589166666668,70.52978333333336,65.74177499999999,68.41279583333333,71.34506666666665,66.22388749999998,70.29375416666666,80.27876249999998,80.35050416666665,83.78913333333331,76.23450833333332,72.52368333333334,70.4588875,55.65577916666667,55.96890416666667,66.31557083333333,65.47062916666667,69.85757500000001,66.19845833333333,60.58531666666668,59.121062499999994,73.33388333333335,64.82460000000002,70.87816249999999,60.38646666666668,58.00869583333334,57.7416,50.88514166666666,71.36701250000002,65.50725,63.64881250000001
