id,name,city_baidu_id,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after
361100,上饶市,361100,0.27100629360000006,1.3344980400000002,0.005133357,2.14734888,2.14734888,0.072716292,0.0,0.22043566800000003,0.0
370100,济南市,370100,0.06021722160000001,0.270405396,0.007670178,0.848449404,0.848449404,0.05331744000000001,0.0,0.0,0.0
370200,青岛市,370200,0.06910891920000002,0.315057672,0.0076217310000000005,1.095282324,1.095282324,0.031395599999999996,0.0,0.0,0.0
370300,淄博市,370300,0.0008376191999999998,0.0,0.0010470239999999997,0.014655815999999999,0.0,0.014655815999999999,0.0,0.0,0.0
370400,枣庄市,370400,0.0035313551999999995,0.0,0.004414194,0.05645376,0.0,0.05645376,0.0,0.0,0.0
370500,东营市,370500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370600,烟台市,370600,0.00035847360000000004,0.0,0.00044809200000000003,0.005502816000000001,0.0,0.005502816000000001,0.0,0.0,0.0
370700,潍坊市,370700,0.008835040799999997,0.0,0.011043800999999997,0.047087892000000006,0.0,0.047087892000000006,0.0,0.0,0.0
370800,济宁市,370800,0.09470288880000004,0.46437750000000005,0.002284236,0.9663069959999999,0.9663069959999999,0.015789168,0.0,0.0,0.0
370900,泰安市,370900,0.0009964368,0.0,0.001245546,0.039663432,0.0,0.039663432,0.0,0.0,0.0
371000,威海市,371000,0.00017742240000000002,0.0,0.00022177800000000003,0.005159376,0.0,0.005159376,0.0,0.0,0.0
371100,日照市,371100,0.0010174032,0.0,0.001271754,0.027497880000000002,0.0,0.027497880000000002,0.0,0.0,0.0
371300,临沂市,371300,0.08159598720000001,0.369089928,0.009722501999999997,1.07367444,1.07367444,0.079326864,0.0,0.0,0.0
371400,德州市,371400,0.0020979288000000005,0.0,0.0026224110000000003,0.015984540000000002,0.0,0.015984540000000002,0.0,0.0,0.0
371500,聊城市,371500,0.0010573128000000002,0.0,0.0013216410000000001,0.008663436,0.0,0.008663436,0.0,0.0,0.0
371600,滨州市,371600,0.0005042015999999999,0.0,0.000630252,0.012787632,0.0,0.012787632,0.0,0.0,0.0
371700,菏泽市,371700,0.24391481760000006,1.188399996,0.007793522999999998,1.77604812,1.77604812,0.052884576,0.0,0.155601648,0.0
410100,郑州市,410100,0.7421640696000001,3.336655032,0.093541329,4.782169368,4.782169368,0.323918028,0.034264944,0.42790453200000006,0.034264944
410200,开封市,410200,0.23641205760000006,1.15512822,0.006733017,2.0399814359999997,2.0399814359999997,0.072716292,0.0,0.103734432,0.0
410300,洛阳市,410300,0.26203796640000004,1.2788881200000004,0.007825428,1.825246548,1.825246548,0.09165960000000001,0.0,0.142634844,0.0
410400,平顶山市,410400,0.2140102152,1.0380086640000001,0.008010603,1.6576449120000003,1.6576449120000003,0.052884576,0.0,0.116701236,0.0
410500,安阳市,410500,0.2393680536,1.134884448,0.015488955000000002,1.825246548,1.825246548,0.16171747200000003,0.0,0.103734432,0.0
410600,鹤壁市,410600,0.0002566944,0.0,0.000320868,0.011551248,0.0,0.011551248,0.0,0.0,0.0
410700,新乡市,410700,0.2573975664000001,1.249836516,0.009287829,1.825246548,1.825246548,0.059495148,0.0,0.103734432,0.0
410800,焦作市,410800,0.11249238240000002,0.5529391920000001,0.0023806799999999996,1.07367444,1.07367444,0.039663432,0.0,0.0,0.0
410900,濮阳市,410900,0.0841549104,0.415456812,0.001329435,1.07367444,1.07367444,0.01833192,0.0,0.0,0.0
411000,许昌市,411000,0.25383911039999996,1.229042952,0.010038149999999997,1.9326139919999998,1.9326139919999998,0.072716292,0.0,0.155601648,0.0
411100,漯河市,411100,0.30875955839999997,1.481934564,0.015465806999999998,2.604870576,2.604870576,0.079326864,0.0,0.168568452,0.0
411200,三门峡市,411200,0.006544835999999999,0.0,0.008181045,0.02822688,0.0,0.02822688,0.0,0.0,0.0
411300,南阳市,411300,1.2508129008,5.778343691999999,0.11893020300000003,9.117047016,9.117047016,0.44951889600000006,0.044347824,0.700207416,0.044347824
411400,商丘市,411400,0.6018931872,2.924947944,0.021129498000000003,4.29469776,4.29469776,0.26442288,0.0,0.6483402,0.0
411500,信阳市,411500,2.5148404152,12.160628352,0.103393431,20.838964608,20.838964608,0.700720632,0.044318016,1.5819500880000001,0.044318016
411600,周口市,411600,0.7345897488,3.5992551240000004,0.018423404999999997,5.475739644,5.475739644,0.18509601600000003,0.0,0.45383814,0.0
411700,驻马店市,411700,1.0509536376000004,5.137310520000001,0.029364417000000007,7.837823412,7.837823412,0.244591164,0.002769876,0.570539376,0.002769876
420100,武汉市,420100,175.86288000000002,764.16732,28.786770000000004,1184.03208,1184.03208,66.10572,21.215519999999998,129.66804000000002,21.215519999999998
420200,黄石市,420200,6.505098861599999,29.069261351999995,0.8640582389999998,45.703638288,45.703638288,2.260815624,0.663054336,4.434646968,0.663054336
420300,十堰市,420300,3.8053017648,14.743953936,1.0706387219999998,24.391060848000002,24.391060848000002,2.37658698,0.468862992,2.5933608,0.468862992
420500,宜昌市,420500,5.592003969600002,21.6691506,1.5727173119999998,37.652220144000005,37.652220144000005,2.6303972399999997,1.0204665119999998,3.617738316,1.0204665119999998
420600,襄阳市,420600,7.018451661600001,30.915051156000004,1.0443017879999996,53.2814436,53.2814436,2.333531916,0.56221128,4.4216801640000005,0.56221128
