id,moveIn_index_mean,moveIn_index_max,moveIn_index_min,moveIn_index_mean_before,moveIn_index_max_before,moveIn_index_min_before,moveIn_index_mean_after,moveIn_index_max_after,moveIn_index_min_after,moveOut_index_mean,moveOut_index_max,moveOut_index_min,moveOut_index_mean_before,moveOut_index_max_before,moveOut_index_min_before,moveOut_index_mean_after,moveOut_index_max_after,moveOut_index_min_after,travel_index_mean,travel_index_max,travel_index_min,travel_index_mean_before,travel_index_max_before,travel_index_min_before,travel_index_mean_after,travel_index_max_after,travel_index_min_after
330300,0.7440523200000001,2.4470424,0.0324972,1.9249200000000002,2.4470424,0.8347536,0.4488354000000001,1.811484,0.0324972,0.85985856,5.2336368,0.0463644,2.7824724,5.2336368,0.6286896,0.3792051,0.7375212,0.0463644,1.7629733333333333,3.9268,0.6558,3.3179,3.9268,1.8264,1.3742416666666668,2.687,0.6558
330400,0.83212416,1.700514,0.1664712,1.2759156,1.6304328,0.6792336,0.7211763000000001,1.700514,0.1664712,0.9037476000000003,4.0299768,0.1433052,3.035322,4.0299768,1.1025072,0.370854,0.8445384,0.1433052,2.4674377777777776,4.7765,1.2982,3.531544444444444,4.7765,2.0352,2.2014111111111117,3.8668,1.2982
330500,0.5275411200000001,1.125576,0.0418608,0.9538776,1.125576,0.6424272,0.420957,1.0086444,0.0418608,0.50878584,2.0388996,0.0591948,1.5681059999999998,2.0388996,0.7210296,0.24395580000000003,0.7214508,0.0591948,2.7953844444444447,4.8746,1.2364,3.9489111111111117,4.8746,2.7449,2.5070027777777772,4.2801,1.2364
330600,0.7715268000000001,1.8126828,0.0932472,1.5294923999999999,1.8126828,1.0467144,0.5820354000000002,1.5078312,0.0932472,0.7569820800000001,3.166128,0.1387692,2.1210731999999997,3.166128,0.8627796,0.41595930000000003,0.8779104,0.1387692,2.7456911111111117,4.8878,1.3315,4.0116555555555555,4.8878,2.8527,2.4292000000000002,4.3704,1.3315
330700,1.0073764799999998,2.1801312,0.0972324,1.5313860000000001,1.783458,0.9419328,0.8763740999999999,2.1801312,0.0972324,1.0088712,5.7820392,0.1203984,3.4425684,5.7820392,0.8918748,0.40044689999999994,0.8868204,0.1203984,2.0920000000000005,4.1992,0.7983,3.182766666666667,4.1992,1.8859,1.8193083333333335,3.5626,0.7983
330800,0.39005568,1.435158,0.0404676,1.2083328,1.435158,0.649134,0.18548640000000002,0.5583168,0.0404676,0.31911768000000007,0.6353964,0.0850824,0.544284,0.6353964,0.3652452,0.26282610000000006,0.5205708,0.0850824,3.732615555555555,6.1409,1.8597,5.520455555555555,6.1409,3.6947,3.2856555555555556,5.157,1.8597
330900,0.17981135999999998,0.4176684,0.0460404,0.3524004,0.4176684,0.2148768,0.13666409999999998,0.2949048,0.0460404,0.17662320000000004,0.6203628,0.0452952,0.4882572,0.6203628,0.2076516,0.09871469999999999,0.2016576,0.0452952,3.1983888888888883,5.2665,2.0148,4.320222222222222,5.2665,2.9437,2.9179305555555555,4.4324,2.0148
331000,0.6307732799999999,1.7346312,0.0337608,1.45071,1.7346312,0.785052,0.4257890999999999,1.4984352,0.0337608,0.6740647200000003,3.2481324,0.0687204,2.06955,3.2481324,0.595512,0.32519339999999997,0.6881436,0.0687204,2.4057999999999997,4.8987,0.866,3.967455555555556,4.8987,2.0526,2.015386111111111,4.0498,0.866
331100,0.25454376,0.910602,0.0133812,0.7461756,0.910602,0.398034,0.13163579999999997,0.358506,0.0133812,0.2273040000000001,0.6670188,0.0307476,0.48112200000000005,0.6670188,0.1748304,0.16384950000000004,0.3188484,0.0307476,2.6938199999999997,4.9198,0.9794,4.349422222222222,4.9198,2.5229,2.2799194444444453,4.1456,0.9794
340100,1.7630913599999998,4.726674,0.635202,3.6553031999999996,4.726674,1.9902996,1.2900383999999998,2.8861596,0.635202,1.7869392,7.760772,0.3969648,5.3290224,7.760772,3.1826196,0.9014184,2.7153144,0.3969648,2.463404444444444,5.8455,1.3049,4.585222222222222,5.8455,2.8208,1.9329500000000002,2.9712,1.3049
340200,0.6151132800000002,2.1476988,0.1681884,1.6946244,2.1476988,1.2008736,0.34523550000000003,1.044414,0.1681884,0.57525336,1.4938992,0.1958256,1.1714076000000002,1.4938992,0.8707176,0.4262147999999999,1.0124352,0.1958256,3.3056600000000005,5.8798,1.9269,5.209333333333334,5.8798,4.1516,2.829741666666666,4.1156,1.9269
340300,0.56478888,2.3944572,0.0998568,1.8364895999999997,2.3944572,0.938952,0.24686369999999996,1.0059876,0.0998568,0.5391180000000001,1.1111904,0.164592,0.9136656000000001,1.1111904,0.6576876,0.4454811000000001,0.913842,0.164592,3.3216666666666663,7.0133,1.6407,6.211022222222223,7.0133,4.5358,2.599327777777778,4.3912,1.6407
340400,0.5765875199999998,2.3965632,0.1034208,1.8360288,2.3965632,1.2396564,0.2617272,1.0747728,0.1034208,0.54935064,1.0219932,0.1863648,0.8191692,0.9637704,0.6666624,0.4818960000000001,1.0219932,0.1863648,3.602206666666666,6.5094,2.0577,5.9512777777777774,6.5094,5.4364,3.014938888888888,4.7935,2.0577
340500,0.4137249599999999,1.321758,0.1089936,1.133658,1.321758,0.7263108,0.2337417,0.6171552,0.1089936,0.38196576,0.94122,0.1424628,0.7785324,0.94122,0.6022836,0.28282409999999997,0.665334,0.1424628,3.449891111111112,5.955,2.0447,5.3957444444444445,5.955,4.3345,2.963427777777777,4.3086,2.0447
340600,0.39382199999999995,1.405998,0.0937332,1.1216195999999998,1.405998,0.608796,0.2118726,0.6994836,0.0937332,0.38595024,0.926802,0.1386072,0.7367904000000001,0.926802,0.5373864,0.29824019999999996,0.7160724,0.1386072,3.125984444444444,6.3959,1.625,5.745688888888889,6.3959,4.0747,2.4710583333333336,4.286,1.625
340700,0.29334888000000003,1.1439792,0.0603936,0.8983188,1.1439792,0.5632092,0.14210640000000002,0.4970484,0.0603936,0.27313992,0.532656,0.1048788,0.39628080000000004,0.4620564,0.3009636,0.24235469999999998,0.532656,0.1048788,4.158677777777776,6.7939,2.674,6.171266666666666,6.7939,4.9105,3.655530555555556,4.8323,2.674
340800,0.6836968800000001,3.2705208,0.1024488,2.4685416,3.2705208,0.976374,0.2374857,0.7890696,0.1024488,0.6255122399999999,1.1256732,0.269082,0.7445772,0.867672,0.5072868,0.595746,1.1256732,0.269082,4.243908888888888,7.5391,2.6323,6.859044444444445,7.5391,5.2859,3.5901250000000005,5.1094,2.6323
341000,0.20428631999999997,0.8679312,0.0315576,0.681768,0.8679312,0.372762,0.08491589999999999,0.326592,0.0315576,0.17810136,0.3793068,0.0565704,0.3028572,0.3793068,0.1746036,0.1469124,0.330156,0.0565704,3.850877777777778,6.5525,2.29,5.853344444444446,6.5525,4.0379,3.350261111111111,5.0965,2.29
341100,0.8525448000000003,3.7395108,0.1599264,2.6552664,3.7395108,1.4630868,0.4018644,1.3221468,0.1599264,0.6778576799999999,1.377324,0.2094012,1.1092464,1.377324,0.8230896,0.5700105,1.2982032,0.2094012,3.7892977777777785,6.3638,2.2581,5.866377777777778,6.3638,5.0002,3.270027777777777,4.4729,2.2581
341200,1.20210408,5.6908008,0.2438424,4.258926,5.6908008,1.8730764,0.4378986000000001,1.4591988,0.2438424,1.11049776,1.8548028,0.4141044,1.4795856,1.8274572,0.9245016,1.0182258000000002,1.8548028,0.4141044,4.007575555555557,8.2553,2.2791,7.2462222222222215,8.2553,5.3681,3.1979138888888885,5.0233,2.2791
341300,1.0013975999999998,4.3069968,0.1811808,3.3503688,4.3069968,1.7091648,0.41415480000000005,1.7865684,0.1811808,0.9522676800000001,1.6932888,0.3497904,1.3595327999999998,1.6932888,0.9164016,0.8504514,1.6687944,0.3497904,3.7429533333333325,7.7168,1.9654,6.546344444444443,7.7168,4.9331,3.042105555555556,5.6999,1.9654
341500,0.8071293600000002,3.5907948,0.150498,2.7357552000000003,3.5907948,1.3369536,0.3249728999999999,1.1615076,0.150498,0.74666376,1.3158612,0.254664,0.9891864,1.2092328,0.7464312,0.6860331,1.3158612,0.254664,4.026722222222222,7.1285,2.3336,6.495211111111112,7.1285,5.3205,3.4096000000000006,5.1862,2.3336
341600,0.8685165600000002,3.8842092,0.1966032,2.9301048000000005,3.8842092,1.2753936,0.3531194999999999,1.0655712,0.1966032,0.83617056,1.5109416,0.3124008,1.014966,1.2815496,0.672786,0.7914717,1.5109416,0.3124008,4.8044844444444434,8.8778,2.9495,7.593688888888888,8.8778,5.8872,4.107183333333333,6.3027,2.9495
341700,0.26451216000000005,1.0430208,0.0472068,0.831384,1.0430208,0.4382424,0.12279420000000002,0.481464,0.0472068,0.23271624000000005,0.4099896,0.0877392,0.34104960000000006,0.4099896,0.2426436,0.2056329,0.3868884,0.0877392,3.9400266666666677,6.523,2.3395,5.863655555555555,6.523,4.3865,3.459119444444444,5.0431,2.3395
341800,0.40984776,1.5220224,0.083268,1.2373812000000002,1.5220224,0.9127404,0.2029644,0.7969752,0.083268,0.35565192,0.7015248,0.1323216,0.5929452,0.7015248,0.4595616,0.2963286,0.6649452,0.1323216,4.131511111111113,6.1397,2.5689,5.828866666666666,6.1397,5.1549,3.7071722222222223,5.0338,2.5689
350100,0.9077608800000002,2.0034216,0.360774,1.6678296000000001,2.0034216,0.6759612,0.7177437,1.10241,0.360774,1.02833568,4.067658,0.2307528,3.2689548,4.067658,1.3113576,0.4681808999999999,1.0506024,0.2307528,2.393964444444444,4.8567,1.1831,3.7859,4.8567,2.0476,2.0459805555555555,3.3308,1.1831
350200,1.2293618400000002,1.9492488,0.6206544,1.548378,1.9386216,0.7563132,1.1496077999999998,1.9492488,0.6206544,1.4095411200000003,6.903468,0.2317572,4.9625712,6.903468,2.2160304,0.5212836000000001,1.6085952,0.2317572,2.406715555555556,5.3945,1.0489,3.5594222222222225,5.3945,1.4773,2.118538888888889,3.9486,1.0489
350300,0.38902536,1.4492844,0.0700488,1.1915748000000002,1.4492844,0.5855004,0.18838800000000003,0.3668328,0.0700488,0.38590415999999994,0.9346428,0.1552932,0.6975828,0.9346428,0.3164508,0.30798450000000005,0.464292,0.1552932,2.747935555555556,4.769,1.4394,4.283166666666667,4.769,3.4169,2.3641277777777776,3.5,1.4394
350400,0.4174163999999999,1.5823512,0.1009908,1.2093048,1.5823512,0.5459076,0.21944429999999998,0.5170392,0.1009908,0.35109071999999997,0.5690088,0.170748,0.504162,0.5690088,0.279612,0.3128228999999999,0.5027184,0.170748,3.428037777777777,5.5189,1.8877,4.914122222222223,5.5189,3.1879,3.0565166666666657,4.4312,1.8877
350500,1.0880359200000003,2.8334772,0.3336552,2.2636728,2.8334772,1.0475244,0.7941266999999999,1.6333812,0.3336552,1.20091248,5.0264388,0.34506,3.3159312000000005,5.0264388,0.9185076,0.6721578,1.0825488,0.34506,2.5473977777777783,4.2895,1.3909,3.5555888888888894,4.2895,2.2717,2.29535,3.384,1.3909
350600,0.6811826399999998,2.344464,0.1728864,1.7633988,2.344464,1.0642428,0.4106286,0.9179568,0.1728864,0.6227963999999998,1.3308948,0.266004,1.0689588,1.3308948,0.568458,0.5112557999999999,0.885492,0.266004,3.1196666666666664,4.5728,1.9367,4.223455555555556,4.5728,3.4199,2.8437194444444445,3.961,1.9367
350700,0.3714695999999999,1.5395184,0.0489564,1.1873951999999999,1.5395184,0.555174,0.1674882,0.5239404,0.0489564,0.32312592,0.5544936,0.1263924,0.46351799999999993,0.5544936,0.2148768,0.2880279000000001,0.4751136,0.1263924,2.8665733333333328,5.053,1.2187,4.559111111111111,5.053,3.1188,2.4434388888888883,3.7881,1.2187
350800,0.3940855199999999,1.8609588,0.065772,1.2923604,1.8609588,0.608634,0.1695168,0.5084208,0.065772,0.3589754399999999,0.5984604,0.1828332,0.3983508,0.4859352,0.1941408,0.3491316,0.5984604,0.1828332,3.579171111111111,5.4525,2.3835,4.892222222222222,5.4525,3.586,3.250908333333333,4.492,2.3835
350900,0.37114920000000007,1.4739084,0.0753948,1.1360160000000001,1.4739084,0.5650884,0.1799325,0.4217832,0.0753948,0.34872768,0.7362576,0.1421712,0.5908356,0.7362576,0.2143908,0.28820069999999987,0.4609224,0.1421712,3.057115555555555,4.7904,1.7674,4.326255555555555,4.7904,2.8474,2.7398305555555553,3.7718,1.7674
360100,0.9199440000000005,2.9305152,0.2545344,2.2679496,2.9305152,0.9278064,0.5829426,1.1259,0.2545344,0.9394768800000001,3.432456,0.2175984,2.7958535999999996,3.432456,1.4418648,0.47538270000000005,1.1044188,0.2175984,2.2255088888888888,5.3831,1.1568,4.378744444444444,5.3831,2.5449,1.6871999999999998,2.668,1.1568
360200,0.23104584,0.8400348,0.0249156,0.6758712,0.8400348,0.2743308,0.11983949999999997,0.2797092,0.0249156,0.22645080000000004,0.6441768,0.0513864,0.5380632000000001,0.6441768,0.2974644,0.1485477,0.274428,0.0513864,3.390148888888889,6.2438,1.5583,5.478833333333332,6.2438,3.6785,2.8679777777777775,4.2352,1.5583
360300,0.22792967999999997,0.8560728,0.043416,0.680022,0.8560728,0.3220884,0.11490659999999998,0.3115908,0.043416,0.22854527999999988,0.3824172,0.09153,0.33290279999999994,0.3824172,0.2296188,0.20245590000000002,0.3071196,0.09153,3.1870755555555546,5.6524,1.5437,5.1721,5.6524,3.7656,2.6908194444444447,4.0879,1.5437
360400,0.5890031999999998,2.6958096,0.0886464,2.0625804000000003,2.6958096,0.7196688,0.2206089,0.519858,0.0886464,0.5705308799999999,1.1468628,0.2011392,0.9455112000000001,1.1468628,0.469476,0.47678580000000004,0.8382852,0.2011392,3.233293333333334,6.5774,1.5726,5.910266666666668,6.5774,3.8873,2.56405,3.8845,1.5726
360500,0.14677704,0.5882868,0.0311364,0.46206,0.5882868,0.2094012,0.06795630000000001,0.229068,0.0311364,0.1444932,0.3707532,0.0489564,0.31823280000000004,0.3707532,0.2123172,0.10105829999999999,0.2113776,0.0489564,2.5699577777777782,6.1518,1.2522,5.522577777777777,6.1518,3.403,1.8318027777777774,2.9894,1.2522
360600,0.19148256,0.7141284,0.0332424,0.5651676,0.7141284,0.236358,0.0980613,0.2281932,0.0332424,0.15860088,0.3278556,0.0520992,0.26805239999999997,0.3278556,0.1538676,0.13123800000000005,0.2408292,0.0520992,3.5872666666666664,6.5468,1.6461,5.733333333333333,6.5468,3.6839,3.050749999999999,4.7584,1.6461
360700,0.9881964000000003,5.4341604,0.0991116,3.4689959999999993,5.4341604,0.7326288,0.36799649999999995,0.7580952,0.0991116,0.7883964,1.335366,0.2688876,1.0311912,1.335366,0.4040928,0.7276976999999999,1.2847248,0.2688876,3.4693600000000004,6.2869,1.8214,5.533544444444445,6.2869,3.2849,2.9533138888888883,4.5481,1.8214
360800,0.5685926400000001,2.72322,0.0701136,2.0549808,2.72322,0.6256764,0.19699560000000002,0.5176548,0.0701136,0.5494644000000001,0.8499168,0.2510676,0.6058511999999999,0.814536,0.257256,0.5353677000000001,0.8499168,0.2510676,3.439393333333334,6.7211,1.939,5.782066666666668,6.7211,3.6206,2.853724999999999,4.0697,1.939
360900,0.6831331199999999,2.9620404,0.1053,2.3692968,2.9620404,1.0935648,0.2615922,0.7338924,0.1053,0.6702465599999999,1.253232,0.2132568,0.9903671999999999,1.253232,0.540918,0.5902163999999999,0.9857052,0.2132568,3.387075555555555,6.7757,1.726,6.163844444444445,6.7757,4.6902,2.6928833333333326,4.0406,1.726
361000,0.4872369600000001,2.1985344,0.057186,1.7255556,2.1985344,0.5915268,0.17765730000000002,0.4399272,0.057186,0.46446551999999985,0.7501896,0.1961496,0.5463252,0.7105968,0.272646,0.4440006000000001,0.7501896,0.1961496,3.8990222222222224,7.4005,2.0557,6.443622222222222,7.4005,4.6684,3.2628722222222226,4.8104,2.0557
361100,0.8878103999999997,4.180086,0.077922,3.3592716,4.180086,1.1682144,0.26994509999999994,0.7987572,0.077922,0.7936243199999997,1.4132556,0.1607364,0.9790775999999999,1.2907188,0.5079348,0.7472610000000001,1.4132556,0.1607364,3.7626266666666663,7.2525,1.6979,6.383233333333333,7.2525,4.3074,3.107475,4.5927,1.6979
370100,1.2916087200000002,3.0182868,0.4350672,2.3600304000000003,3.0182868,1.0996236,1.0245033000000001,2.7958608,0.4350672,1.3448196000000008,6.3864288,0.3195288,4.4361108,6.3864288,2.3333832,0.5719968000000001,1.850202,0.3195288,2.949895555555555,6.0476,1.6758,4.651188888888888,6.0476,2.4312,2.524572222222222,3.7322,1.6758
370200,1.1172470399999999,2.2545864,0.4751784,1.645866,1.9879668,0.9249228,0.9850923000000003,2.2545864,0.4751784,1.25217792,5.6552904,0.2461104,4.2478524,5.6552904,1.7491788,0.5032593,1.4180184,0.2461104,2.872535555555556,6.0526,1.4947,4.4642333333333335,6.0526,2.2294,2.4746111111111113,3.8947,1.4947
370300,0.50194512,1.3593096,0.1834164,1.1247624,1.3593096,0.6947208,0.34624080000000007,0.9925416,0.1834164,0.5077850400000001,1.3860396,0.1839348,1.1938068,1.3860396,0.8076348,0.33627959999999996,0.843372,0.1839348,3.2271933333333322,6.1889,1.9547,5.264488888888889,6.1889,3.8183,2.717869444444445,3.736,1.9547
370400,0.4147696800000001,1.7423424,0.0901692,1.3201235999999998,1.7423424,0.631962,0.1884312,0.8021592,0.0901692,0.4107016800000001,0.8184888,0.1730808,0.682614,0.8184888,0.3845556,0.3427236,0.6994512,0.1730808,3.3703200000000004,6.4854,1.9398,5.882833333333333,6.4854,4.0556,2.7421916666666664,5.056,1.9398
370500,0.27672984,0.7563456,0.0695952,0.5310576,0.6417144,0.3197232,0.21314789999999997,0.7563456,0.0695952,0.29477735999999993,1.0574388,0.0680076,0.8656992,1.0574388,0.5089392,0.1520469,0.443718,0.0680076,4.182122222222223,6.7269,2.5932,5.646577777777778,6.7269,4.0637,3.816008333333333,5.0731,2.5932
370600,0.5566823999999999,1.8436248,0.1397736,1.3348115999999999,1.8436248,0.767394,0.3621501,1.1188044,0.1397736,0.5944024799999998,1.9288368,0.1390284,1.4808923999999999,1.9288368,0.7383636,0.37278000000000006,1.086858,0.1390284,2.865933333333333,5.7353,1.6585,4.722322222222221,5.7353,3.0449,2.401836111111111,3.3452,1.6585
370700,0.7800559199999998,2.43648,0.2838888,1.8300672,2.43648,1.0456776,0.5175531,1.19637,0.2838888,0.7740417599999998,2.0095452,0.2810052,1.585854,2.0095452,0.7959384,0.5710887,1.3985784,0.2810052,2.812433333333333,5.6452,1.5899,4.762755555555555,5.6452,3.0827,2.3248527777777777,3.3816,1.5899
370800,0.7884964799999996,3.2403888,0.1844532,2.4530795999999997,3.2403888,1.1513988,0.37235070000000003,1.2608136,0.1844532,0.7709219999999999,1.7014536,0.2806812,1.3786487999999997,1.7014536,0.7589052,0.6189902999999999,1.3939776,0.2806812,2.954877777777778,6.1051,1.572,5.397777777777778,6.1051,3.3533,2.3441527777777775,3.3582,1.572
370900,0.51465888,2.2234176,0.1094148,1.6951571999999997,2.2234176,0.9624096,0.21953430000000002,0.8478756,0.1094148,0.4929904800000002,1.0229652,0.1925532,0.8680536,1.0118196,0.4829544,0.39922469999999993,1.0229652,0.1925532,2.7606466666666667,5.7191,1.5144,5.142033333333334,5.7191,3.3725,2.1653,3.4013,1.5144
371000,0.26418312,0.784242,0.072414,0.5639328,0.784242,0.3720168,0.18924570000000002,0.5965812,0.072414,0.28571112,1.0253304,0.05994,0.7982783999999999,1.0253304,0.3800844,0.15756929999999997,0.5116284,0.05994,2.9395555555555557,5.5732,1.5817,4.557722222222221,5.5732,2.8568,2.535013888888889,3.6546,1.5817
371100,0.3519878399999999,1.1497788,0.1242216,0.8583551999999999,1.1497788,0.4726512,0.22539599999999993,0.5231304,0.1242216,0.3302172,0.7256304,0.1460916,0.6023015999999999,0.7256304,0.331452,0.26219610000000004,0.7208028,0.1460916,3.2288266666666674,5.5604,1.9223,4.826322222222221,5.5604,3.0331,2.8294527777777776,4.044,1.9223
371300,0.8870803199999997,3.274992,0.2288088,2.5064496000000003,3.274992,1.2894876,0.482238,1.381536,0.2288088,0.8808803999999997,1.9295496,0.342954,1.4964876,1.9295496,0.7018812,0.7269785999999999,1.7156772,0.342954,2.96248,5.72,1.481,5.092955555555555,5.72,3.1515,2.4298611111111117,3.6323,1.481
371400,0.7491772800000004,3.0948804,0.2082672,2.2624776,3.0948804,1.1969208,0.3708521999999999,1.0879596,0.2082672,0.6876525600000002,1.3398048,0.2578068,1.0966464,1.3398048,0.6424596,0.5854041000000002,1.32921,0.2578068,3.312482222222222,6.1242,1.9024,5.496266666666667,6.1242,3.7502,2.7665361111111118,4.0439,1.9024
371500,0.5974552799999999,2.290518,0.1748628,1.7483832000000001,2.290518,0.9695052,0.30972330000000003,0.8060472,0.1748628,0.57407256,1.0309032,0.2620836,0.8495280000000001,1.0309032,0.5646024,0.5052087,1.0187856,0.2620836,3.2483422222222234,6.0705,1.8894,5.4543333333333335,6.0705,3.8526,2.696844444444445,3.9709,1.8894
371600,0.4703270400000001,1.4342508,0.1299564,1.1490696,1.4342508,0.7016544,0.3006414,0.6528924,0.1299564,0.46653767999999984,1.1183184,0.1738584,0.9283499999999998,1.1183184,0.5998212,0.3510846000000001,0.8967024,0.1738584,3.3790822222222228,6.0563,2.0366,5.469655555555556,6.0563,3.8567,2.8564388888888885,4.0242,2.0366
371700,0.8566322399999998,4.0597848,0.1848744,2.9742264,4.0597848,1.4135796,0.3272337,1.0424376,0.1848744,0.8033457600000001,1.57545,0.3421116,1.0507068,1.3402584,0.5962248,0.7415055000000002,1.57545,0.3421116,3.2234911111111115,6.149,1.9928,5.445200000000001,6.149,3.8573,2.6680638888888883,3.8085,1.9928
410100,2.1573179999999996,5.3325216,0.534438,4.177357199999999,5.3325216,2.2918788,1.6523082,4.9686372,0.534438,2.474470800000001,12.3805908,0.3668976,9.5218596,12.3805908,4.3567308,0.7126235999999999,2.4404004,0.3668976,1.9979111111111116,5.8215,0.9255,4.174111111111111,5.8215,1.9438,1.4538611111111115,2.3162,0.9255
410200,0.6598821599999999,2.7103896,0.1297296,2.2072320000000003,2.7103896,1.249506,0.27304470000000003,0.9910836,0.1297296,0.5979427199999999,1.303776,0.1798524,1.0783943999999999,1.303776,0.7091712,0.4778298,1.0550412,0.1798524,3.230571111111111,6.4052,1.7469,5.868533333333334,6.4052,4.4325,2.5710805555555556,4.5366,1.7469
410300,0.5888001599999999,2.2919112,0.1200744,1.8177984,2.2919112,0.9437148,0.28155059999999993,0.9404424,0.1200744,0.5597424000000003,1.5943068,0.1638144,1.3376700000000001,1.5943068,0.8349156,0.36526049999999993,0.75897,0.1638144,2.6850933333333336,5.841,1.3247,5.110600000000001,5.841,3.1576,2.0787166666666668,3.3217,1.3247
410400,0.5120640000000001,2.1045096,0.0893916,1.6401168000000002,2.1045096,0.831546,0.2300508,0.7557948,0.0893916,0.48494807999999995,1.1285568,0.127008,0.970128,1.1285568,0.6210108,0.3636531,0.7144848,0.127008,2.9555644444444447,6.2307,1.4265,5.47558888888889,6.2307,3.4224,2.3255583333333334,3.9923,1.4265
410500,0.5528455200000002,2.2517028,0.134622,1.8349883999999999,2.2517028,0.983016,0.23230979999999996,0.651078,0.134622,0.49847903999999993,1.106946,0.2036016,0.9179423999999999,1.106946,0.5959332,0.3936132000000001,0.9170496,0.2036016,2.5245422222222222,5.9141,1.3887,5.2758777777777786,5.9141,3.6407,1.836708333333333,2.9316,1.3887
410600,0.17471520000000004,0.6787152,0.0414396,0.5545187999999999,0.6787152,0.2818476,0.07976430000000002,0.2348676,0.0414396,0.16268687999999998,0.4016628,0.0582552,0.35119079999999997,0.4016628,0.2215512,0.11556089999999997,0.2068416,0.0582552,2.637477777777778,6.0493,1.4289,5.332055555555556,6.0493,3.0184,1.963833333333333,2.9684,1.4289
410700,0.6147223199999999,2.3254776,0.1610604,1.8777059999999999,2.3254776,0.9920232,0.29897640000000003,0.7985628,0.1610604,0.5812545599999999,1.4423184,0.1996488,1.2196836,1.4423184,0.7621128,0.42164729999999995,0.9025992,0.1996488,2.6826355555555557,5.8017,1.3671,5.192555555555556,5.8017,3.3308,2.0551555555555563,3.7395,1.3671
410800,0.34521984000000006,1.2809016,0.0717984,1.0641456,1.2809016,0.600048,0.1654884,0.5510916,0.0717984,0.3579631199999999,0.907362,0.1097388,0.7755515999999999,0.907362,0.4804272,0.25356599999999996,0.5216724,0.1097388,2.7408488888888893,6.0195,1.5107,5.360622222222222,6.0195,3.5916,2.085905555555556,3.1183,1.5107
410900,0.43403256000000007,1.7811252,0.0980424,1.3812407999999998,1.7811252,0.7828164,0.19723049999999998,0.6458616,0.0980424,0.39814704,0.8669592,0.1311876,0.7449912000000001,0.8669592,0.561654,0.3114359999999998,0.6440148,0.1311876,2.820613333333334,6.5463,1.3003,5.849866666666667,6.5463,4.28,2.0633,3.7099,1.3003
411000,0.5871931199999999,2.1974328,0.1555848,1.7730324000000002,2.1974328,0.99549,0.29073330000000003,0.7931196,0.1555848,0.53649864,1.2335004,0.199746,1.0148256,1.2335004,0.6571044,0.4169169,0.8013168,0.199746,3.1636244444444444,6.457,1.523,5.679544444444444,6.457,3.3548,2.534644444444444,4.2927,1.523
411100,0.38002104000000003,1.3941396,0.1110348,1.1206512000000002,1.3941396,0.6021864,0.1948635,0.5281524,0.1110348,0.3601490399999999,0.8279496,0.1463184,0.71595,0.8279496,0.4992516,0.2711988,0.5427,0.1463184,2.811608888888889,6.2512,1.5337,5.431011111111112,6.2512,3.1685,2.1567583333333333,3.4636,1.5337
411200,0.24196536,0.8896068,0.0637632,0.6856056,0.8896068,0.3712392,0.13105529999999999,0.337608,0.0637632,0.20477519999999996,0.493128,0.0681048,0.424818,0.493128,0.2652912,0.1497645,0.2639628,0.0681048,3.1372155555555543,5.7952,1.6107,5.185755555555555,5.7952,3.6973,2.625080555555556,3.8922,1.6107
411300,0.83924856,4.330746,0.1717848,3.156084,4.330746,1.1933892,0.26003969999999993,0.7505136,0.1717848,0.73026144,1.3731768,0.2222316,1.0864260000000001,1.3731768,0.6517908,0.6412203000000001,1.357398,0.2222316,2.9350688888888876,6.644,1.7278,5.832711111111111,6.644,3.8357,2.210658333333333,2.9951,1.7278
411400,1.0900663199999996,4.7689236,0.2583576,3.6820836000000003,4.7689236,1.8190656,0.4420620000000002,1.4288076,0.2583576,0.9910029599999999,1.6802316,0.4263192,1.2696551999999999,1.605906,0.935064,0.9213399000000001,1.6802316,0.4263192,3.9483199999999994,7.7302,2.3191,6.959622222222222,7.7302,5.373,3.1954944444444444,5.3414,2.3191
411500,0.78625656,4.4087976,0.1338444,3.0932963999999994,4.4087976,0.9840204,0.20949659999999998,0.6043572,0.1338444,0.6352984800000001,1.5390648,0.210438,0.9275868,1.1249604,0.7169472,0.5622264,1.5390648,0.210438,3.275853333333334,7.267,1.8997,6.4847777777777775,7.267,4.5606,2.4736222222222217,3.537,1.8997
411600,1.3447432799999994,6.341166,0.2967516,4.8270852,6.341166,2.1873564,0.4741578,1.3740192,0.2967516,1.1841372000000001,2.1500316,0.5046624,1.4638499999999999,1.9115028,1.000998,1.1142090000000002,2.1500316,0.5046624,3.8591977777777773,7.9795,2.3232,6.983144444444445,7.9795,4.9148,3.0782111111111115,4.5426,2.3232
411700,0.8277912000000001,3.8006172,0.2004912,2.9202408,3.8006172,1.2812904,0.30467879999999997,0.7927632,0.2004912,0.77193864,1.4745888,0.2947752,1.1575187999999998,1.4745888,0.7591644,0.6755436,1.310256,0.2947752,3.344286666666668,7.1855,1.9752,6.353788888888889,7.1855,4.3723,2.591911111111111,3.4445,1.9752
420100,0.8992116,4.3980084,0.2960388,3.0388140000000003,4.3980084,0.627912,0.36431100000000005,0.5069304,0.2960388,1.7586287999999997,11.8403208,0.2121552,7.6416732,11.8403208,1.2966804,0.2878676999999999,0.6610572,0.2121552,1.123724444444444,4.8733,0.5687,3.119588888888889,4.8733,0.8931,0.6247583333333334,0.693,0.5687
