city_baidu_id,name,id,420100_20200117_moveIn,420100_20200118_moveIn,420100_20200119_moveIn,420100_20200120_moveIn,420100_20200121_moveIn,420100_20200122_moveIn,420100_20200123_moveIn,420100_20200124_moveIn,420100_20200125_moveIn,420100_20200126_moveIn,420100_20200127_moveIn,420100_20200128_moveIn,420100_20200129_moveIn,420100_20200130_moveIn,420100_20200131_moveIn,420100_20200201_moveIn,420100_20200202_moveIn,420100_20200203_moveIn,420100_20200204_moveIn,420100_20200205_moveIn,420100_20200206_moveIn,420100_20200207_moveIn,420100_20200208_moveIn,420100_20200209_moveIn,420100_20200210_moveIn,420100_20200211_moveIn,420100_20200212_moveIn,420100_20200213_moveIn,420100_20200214_moveIn,420100_20200215_moveIn,420100_20200216_moveIn,420100_20200217_moveIn,420100_20200218_moveIn,420100_20200219_moveIn,420100_20200220_moveIn,420100_20200221_moveIn,420100_20200222_moveIn,420100_20200223_moveIn,420100_20200224_moveIn,420100_20200225_moveIn,420100_20200226_moveIn,420100_20200227_moveIn,420100_20200228_moveIn,420100_20200229_moveIn,420100_20200301_moveIn
130900,沧州市,130900,0.7731404639999999,0.77131764,0.9627747480000001,0.913770396,0.9663069959999999,0.8288224560000002,0.668321928,0.311491008,0.0,0.0,0.0,0.012787632,0.005233248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005159376,0.005055695999999999,0.0,0.005176224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008060796,0.0
131000,廊坊市,131000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005233248,0.004873608,0.0,0.0,0.009229464,0.0,0.014004576,0.0,0.008309628,0.010878624,0.0,0.0,0.005496984000000001,0.0,0.0,0.0061106400000000005,0.009408960000000001,0.009142632,0.0,0.005603904,0.0,0.005055695999999999,0.0,0.005176224,0.0,0.00757674,0.007770168,0.0,0.0,0.0,0.012874140000000001,0.008060796,0.0
131100,衡水市,131100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005439312,0.005649264,0.0,0.0,0.0,0.0,0.0,0.0,0.006095087999999999,0.005775624,0.005603904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140100,太原市,140100,0.7731404639999999,0.0,0.8146555560000001,0.747630324,0.0,0.0,0.0,0.0,0.0,0.052884576,0.0,0.0,0.005233248,0.0,0.0,0.0,0.009229464,0.0,0.004668192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007327907999999999,0.0,0.0,0.0
140200,大同市,140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007583543999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140300,阳泉市,140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140400,长治市,140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140500,晋城市,140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005233248,0.0,0.0,0.0,0.0,0.0,0.0,0.005502816000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055695999999999,0.0,0.0,0.0,0.0,0.0,0.007894584,0.0,0.0,0.0,0.0,0.0
140600,朔州市,140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849872,0.0,0.0,0.004706424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005149656000000001,0.0,0.0
140700,晋中市,140700,0.0,0.0,0.0,0.0,0.0,0.0,1.336643856,0.428300136,0.103734432,0.0,0.017209584,0.0,0.0,0.0,0.0,0.0,0.0,0.006364656,0.0,0.005502816000000001,0.0,0.008158967999999999,0.0,0.0,0.005496984000000001,0.002697948,0.0,0.6568938000000001,1.3548902400000002,0.0,0.028878120000000004,0.325026432,0.0,0.0,0.0052326,0.0,0.0,0.0,0.0,0.0,0.007812936,0.0,0.0,0.0,0.0052053839999999995
140800,运城市,140800,0.0,0.6941858759999999,0.74059596,0.83070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012729312,0.0,0.0,0.0,0.0,0.0,0.0,0.032981904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007724484,0.0,0.007808075999999999
140900,忻州市,140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005159376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141000,临汾市,141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018458928,0.0,0.0,0.0,0.005539752,0.0,0.0,0.0,0.0,0.0,0.005710824,0.0,0.0,0.0,0.017326872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014655815999999999,0.0,0.0,0.0
141100,吕梁市,141100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614732,0.006364656,0.0,0.005502816000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504792,0.00505116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150100,呼和浩特市,150100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873608,0.004751784,0.004706424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008093844,0.0,0.00916596,0.0,0.006095087999999999,0.0,0.0,0.0,0.0,0.0052326,0.005176224,0.0,0.0,0.0,0.007894584,0.0,0.0,0.0,0.005373864000000001,0.0
150200,包头市,150200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150300,乌海市,150300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150400,赤峰市,150400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02151198,0.0,0.0,0.0,0.0,0.004706424,0.004614732,0.0,0.018672768,0.0,0.0,0.0,0.0,0.0,0.010993968000000002,0.005395896,0.0,0.0061106400000000005,0.0,0.0,0.008663436,0.0,0.0,0.005055695999999999,0.0,0.0,0.00504792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150500,通辽市,150500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150600,鄂尔多斯市,150600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005502816000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
